gene	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cell_line	p_adj	condition
AL451069.1	0.317435218966031	0.000318843354853827	0.001	0	1	RCHACV	0.548425146901759	Expanded NK-treated
AC091196.1	0.317435218966031	0.000204198562092477	0.001	0	1	RCHACV	0.548425146901759	Expanded NK-treated
MRVI1-AS1	0.317435218966031	0.000305188687995419	0.001	0	1	RCHACV	0.548425146901759	Expanded NK-treated
CSRP3	0.317435218966031	0.000270128493396897	0.001	0	1	RCHACV	0.548425146901759	Expanded NK-treated
SLC6A5	0.317435218966031	0.000605046619420898	0.001	0	1	RCHACV	0.548425146901759	Expanded NK-treated
SLCO2B1	0.317435218966031	0.000570276428155206	0.001	0	1	RCHACV	0.548425146901759	Expanded NK-treated
MAP6	0.317435218966031	0.000361170760159647	0.001	0	1	RCHACV	0.548425146901759	Expanded NK-treated
TTC12	0.317435218966031	0.000333313113294163	0.001	0	1	RCHACV	0.548425146901759	Expanded NK-treated
OR8G5	0.317435218966031	0.000238507322933029	0.001	0	1	RCHACV	0.548425146901759	Expanded NK-treated
AC005841.1	0.317435218966031	0.00101145329090578	0.001	0	1	RCHACV	0.548425146901759	Expanded NK-treated
AC092112.1	0.317435218966031	0.000181922760175355	0.001	0	1	RCHACV	0.548425146901759	Expanded NK-treated
AC008083.2	0.317435218966031	0.000169435873908961	0.001	0	1	RCHACV	0.548425146901759	Expanded NK-treated
AC068789.1	0.317435218966031	0.000340551887529177	0.001	0	1	RCHACV	0.548425146901759	Expanded NK-treated
AC025162.2	0.317435218966031	0.000159512601843974	0.001	0	1	RCHACV	0.548425146901759	Expanded NK-treated
LINC02397	0.317435218966031	0.000299133448469433	0.001	0	1	RCHACV	0.548425146901759	Expanded NK-treated
AC025160.1	0.317435218966031	0.000306775812842869	0.001	0	1	RCHACV	0.548425146901759	Expanded NK-treated
AC073912.1	0.317435218966031	0.000307690174989821	0.001	0	1	RCHACV	0.548425146901759	Expanded NK-treated
AL161431.1	0.317435218966031	0.000838098617165636	0.001	0	1	RCHACV	0.548425146901759	Expanded NK-treated
AL121809.1	0.317435218966031	0.000305188687995419	0.001	0	1	RCHACV	0.548425146901759	Expanded NK-treated
PLEK2	0.317435218966031	0.000321019141889842	0.001	0	1	RCHACV	0.548425146901759	Expanded NK-treated
AL160191.1	0.317435218966031	0.000340958058234348	0.001	0	1	RCHACV	0.548425146901759	Expanded NK-treated
CA12	0.317435218966031	0.000275311423911303	0.001	0	1	RCHACV	0.548425146901759	Expanded NK-treated
STRA6	0.317435218966031	0.000485686557186957	0.001	0	1	RCHACV	0.548425146901759	Expanded NK-treated
AC036108.2	0.317435218966031	0.000340832979477901	0.001	0	1	RCHACV	0.548425146901759	Expanded NK-treated
AC099489.3	0.317435218966031	0.000337551508829195	0.001	0	1	RCHACV	0.548425146901759	Expanded NK-treated
CX3CL1	0.317435218966031	0.00105480185066978	0.001	0	1	RCHACV	0.548425146901759	Expanded NK-treated
AC092120.3	0.317435218966031	0.00101145329090578	0.001	0	1	RCHACV	0.548425146901759	Expanded NK-treated
DNAH9	0.317435218966031	0.000159512601843974	0.001	0	1	RCHACV	0.548425146901759	Expanded NK-treated
AC098850.1	0.317435218966031	0.000162309688919296	0.001	0	1	RCHACV	0.548425146901759	Expanded NK-treated
AC061975.7	0.317435218966031	0.000457636693137793	0.001	0	1	RCHACV	0.548425146901759	Expanded NK-treated
AC104564.1	0.317435218966031	0.000300439308063509	0.001	0	1	RCHACV	0.548425146901759	Expanded NK-treated
AC079336.1	0.317435218966031	0.000333313113294163	0.001	0	1	RCHACV	0.548425146901759	Expanded NK-treated
AC243830.1	0.317435218966031	0.000305188687995419	0.001	0	1	RCHACV	0.548425146901759	Expanded NK-treated
ABCA8	0.317435218966031	0.000305188687995419	0.001	0	1	RCHACV	0.548425146901759	Expanded NK-treated
ADGRE1	0.317435218966031	0.00035834987211472	0.001	0	1	RCHACV	0.548425146901759	Expanded NK-treated
AC008734.2	0.317435218966031	0.000208231667481048	0.001	0	1	RCHACV	0.548425146901759	Expanded NK-treated
AL359916.1	0.317435218966031	0.000362226836846818	0.001	0	1	RCHACV	0.548425146901759	Expanded NK-treated
AL109837.3	0.317435218966031	0.000532523781684412	0.001	0	1	RCHACV	0.548425146901759	Expanded NK-treated
LINC00652	0.317435218966031	0.000320244587796265	0.001	0	1	RCHACV	0.548425146901759	Expanded NK-treated
AL035661.1	0.317435218966031	0.000204198562092477	0.001	0	1	RCHACV	0.548425146901759	Expanded NK-treated
AL356652.1	0.317435218966031	0.000472773285343797	0.001	0	1	RCHACV	0.548425146901759	Expanded NK-treated
FP236383.4	0.317435218966031	0.00037092162187021	0.001	0	1	RCHACV	0.548425146901759	Expanded NK-treated
AC006946.2	0.317435218966031	0.00039606271894424	0.001	0	1	RCHACV	0.548425146901759	Expanded NK-treated
CLDN5	0.317435218966031	0.00034891278430345	0.001	0	1	RCHACV	0.548425146901759	Expanded NK-treated
EZHIP	0.317435218966031	0.000174115460687928	0.001	0	1	RCHACV	0.548425146901759	Expanded NK-treated
WNK3	0.317435218966031	0.000159512601843974	0.001	0	1	RCHACV	0.548425146901759	Expanded NK-treated
XKRX	0.317435218966031	0.000768991030457619	0.001	0	1	RCHACV	0.548425146901759	Expanded NK-treated
RAB40A	0.317435218966031	0.000159512601843974	0.001	0	1	RCHACV	0.548425146901759	Expanded NK-treated
CT55	0.317435218966031	0.000275311423911303	0.001	0	1	RCHACV	0.548425146901759	Expanded NK-treated
PPIAL4H	0.317435218966031	0.000290550554563513	0.001	0	1	RCHACV	0.548425146901759	Expanded NK-treated
AL158198.1	0.317435218966031	0.00031204338387209	0.001	0	1	RCHACV	0.548425146901759	Expanded NK-treated
AP003471.1	0.317435218966031	0.000193643788651685	0.001	0	1	RCHACV	0.548425146901759	Expanded NK-treated
KRT2	0.317435218966031	0.000234792956895715	0.001	0	1	RCHACV	0.548425146901759	Expanded NK-treated
AF111169.4	0.317435218966031	0.000388445561270622	0.001	0	1	RCHACV	0.548425146901759	Expanded NK-treated
AL034380.1	0.317435218966031	0.000181922760175355	0.001	0	1	RCHACV	0.548425146901759	Expanded NK-treated
LINC01856	0.317435218966031	0.000481346019266902	0.001	0	1	RCHACV	0.548425146901759	Expanded NK-treated
AC009407.1	0.317435218966031	0.000449690350201523	0.001	0	1	RCHACV	0.548425146901759	Expanded NK-treated
AP003065.2	0.317435218966031	0.00039606271894424	0.001	0	1	RCHACV	0.548425146901759	Expanded NK-treated
ARHGAP40	0.317435218966031	0.000153700577829031	0.001	0	1	RCHACV	0.548425146901759	Expanded NK-treated
AL365255.1	0.317435218966031	0.000193643788651685	0.001	0	1	RCHACV	0.548425146901759	Expanded NK-treated
BX004807.1	0.317435218966031	0.00122884155301922	0.001	0	1	RCHACV	0.548425146901759	Expanded NK-treated
LINC01114	0.317435218966031	0.000223456568204086	0.001	0	1	RCHACV	0.548425146901759	Expanded NK-treated
BPESC1	0.317435218966031	0.000304538461109782	0.001	0	1	RCHACV	0.548425146901759	Expanded NK-treated
TMEM212-AS1	0.317435218966031	0.000321157849557379	0.001	0	1	RCHACV	0.548425146901759	Expanded NK-treated
TRBV7-9	0.317435218966031	0.000306775812842869	0.001	0	1	RCHACV	0.548425146901759	Expanded NK-treated
AC103855.2	0.317435218966031	0.000775328047383351	0.001	0	1	RCHACV	0.548425146901759	Expanded NK-treated
LINC00871	0.317435218966031	0.000310985856459437	0.001	0	1	RCHACV	0.548425146901759	Expanded NK-treated
AL365295.2	0.317435218966031	0.00031204338387209	0.001	0	1	RCHACV	0.548425146901759	Expanded NK-treated
AL353653.1	0.317435218966031	0.00043664020805216	0.001	0	1	RCHACV	0.548425146901759	Expanded NK-treated
AL356317.2	0.317435218966031	0.000162309688919296	0.001	0	1	RCHACV	0.548425146901759	Expanded NK-treated
IGKV2OR2-1	0.317435218966031	0.000318843354853827	0.001	0	1	RCHACV	0.548425146901759	Expanded NK-treated
FAM90A26	0.317435218966031	0.00031041439602544	0.001	0	1	RCHACV	0.548425146901759	Expanded NK-treated
AC117377.1	0.317435218966031	0.000193643788651685	0.001	0	1	RCHACV	0.548425146901759	Expanded NK-treated
CLYBL-AS1	0.317435218966031	0.000305188687995419	0.001	0	1	RCHACV	0.548425146901759	Expanded NK-treated
AC004900.1	0.317435218966031	0.000299133448469433	0.001	0	1	RCHACV	0.548425146901759	Expanded NK-treated
AC091117.1	0.317435218966031	0.000311116027393348	0.001	0	1	RCHACV	0.548425146901759	Expanded NK-treated
LINC02808	0.317435218966031	0.000307690174989821	0.001	0	1	RCHACV	0.548425146901759	Expanded NK-treated
AC010267.1	0.317435218966031	0.000162309688919296	0.001	0	1	RCHACV	0.548425146901759	Expanded NK-treated
HMMR-AS1	0.317435218966031	0.000318761311156739	0.001	0	1	RCHACV	0.548425146901759	Expanded NK-treated
GPR182	0.317435218966031	0.000306775812842869	0.001	0	1	RCHACV	0.548425146901759	Expanded NK-treated
AC005912.2	0.317435218966031	0.00034891278430345	0.001	0	1	RCHACV	0.548425146901759	Expanded NK-treated
AL645608.7	0.317462475653509	-0.000576325964751882	0	0.001	1	RCHACV	0.548425146901759	Expanded NK-treated
AL139287.1	0.317462475653509	-0.00145085958461878	0	0.001	1	RCHACV	0.548425146901759	Expanded NK-treated
AL365330.1	0.317462475653509	-0.000593510966202982	0	0.001	1	RCHACV	0.548425146901759	Expanded NK-treated
RERE-AS1	0.317462475653509	-0.00172532439821839	0	0.001	1	RCHACV	0.548425146901759	Expanded NK-treated
AC114488.2	0.317462475653509	-0.00055779679558265	0	0.001	1	RCHACV	0.548425146901759	Expanded NK-treated
EPHA10	0.317462475653509	-0.00052647326510538	0	0.001	1	RCHACV	0.548425146901759	Expanded NK-treated
AL442071.1	0.317462475653509	-0.000571525108806516	0	0.001	1	RCHACV	0.548425146901759	Expanded NK-treated
AL358075.1	0.317462475653509	-0.00124742335416728	0	0.001	1	RCHACV	0.548425146901759	Expanded NK-treated
TTC39A-AS1	0.317462475653509	-0.000603557643709317	0	0.001	1	RCHACV	0.548425146901759	Expanded NK-treated
AC119428.2	0.317462475653509	-0.00079191643999518	0	0.001	1	RCHACV	0.548425146901759	Expanded NK-treated
AC119674.1	0.317462475653509	-0.00109640609852617	0	0.001	1	RCHACV	0.548425146901759	Expanded NK-treated
AC093425.1	0.317462475653509	-0.000861278823260716	0	0.001	1	RCHACV	0.548425146901759	Expanded NK-treated
FOXD3-AS1	0.317462475653509	-0.000520751762286352	0	0.001	1	RCHACV	0.548425146901759	Expanded NK-treated
FOXD3	0.317462475653509	-0.000836228096630118	0	0.001	1	RCHACV	0.548425146901759	Expanded NK-treated
AL031429.2	0.317462475653509	-0.000598848316811519	0	0.001	1	RCHACV	0.548425146901759	Expanded NK-treated
LINC01725	0.317462475653509	-0.00160971270271535	0	0.001	1	RCHACV	0.548425146901759	Expanded NK-treated
AC104836.1	0.317462475653509	-0.00179901025781281	0	0.001	1	RCHACV	0.548425146901759	Expanded NK-treated
AC092802.4	0.317462475653509	-0.000455966310683167	0	0.001	1	RCHACV	0.548425146901759	Expanded NK-treated
GPR88	0.317462475653509	-0.000296776278151956	0	0.001	1	RCHACV	0.548425146901759	Expanded NK-treated
LINC01307	0.317462475653509	-0.000788194684245266	0	0.001	1	RCHACV	0.548425146901759	Expanded NK-treated
GPR61	0.317462475653509	-0.000735094501569957	0	0.001	1	RCHACV	0.548425146901759	Expanded NK-treated
KCNA2	0.317462475653509	-0.00160372666707205	0	0.001	1	RCHACV	0.548425146901759	Expanded NK-treated
AL355816.1	0.317462475653509	-0.00142573504196488	0	0.001	1	RCHACV	0.548425146901759	Expanded NK-treated
AC243772.2	0.317462475653509	-0.00120654132514266	0	0.001	1	RCHACV	0.548425146901759	Expanded NK-treated
AL450992.1	0.317462475653509	-0.000554212671738001	0	0.001	1	RCHACV	0.548425146901759	Expanded NK-treated
AL606500.1	0.317462475653509	-0.00136915515589356	0	0.001	1	RCHACV	0.548425146901759	Expanded NK-treated
VHLL	0.317462475653509	-0.000621747901165269	0	0.001	1	RCHACV	0.548425146901759	Expanded NK-treated
BCAN	0.317462475653509	-0.000418078114074669	0	0.001	1	RCHACV	0.548425146901759	Expanded NK-treated
CASQ1	0.317462475653509	-0.000560177425853545	0	0.001	1	RCHACV	0.548425146901759	Expanded NK-treated
CFAP126	0.317462475653509	-0.000510305704807415	0	0.001	1	RCHACV	0.548425146901759	Expanded NK-treated
GPA33	0.317462475653509	-0.000988035056343375	0	0.001	1	RCHACV	0.548425146901759	Expanded NK-treated
LINC01732	0.317462475653509	-0.000468321499269329	0	0.001	1	RCHACV	0.548425146901759	Expanded NK-treated
CACNA1E	0.317462475653509	-0.00110957027175498	0	0.001	1	RCHACV	0.548425146901759	Expanded NK-treated
AL355482.1	0.317462475653509	-0.000457578953092031	0	0.001	1	RCHACV	0.548425146901759	Expanded NK-treated
LINC02770	0.317462475653509	-0.00105428640096961	0	0.001	1	RCHACV	0.548425146901759	Expanded NK-treated
KCNT2	0.317462475653509	-0.000500325767863674	0	0.001	1	RCHACV	0.548425146901759	Expanded NK-treated
LHX9	0.317462475653509	-0.000585302460322432	0	0.001	1	RCHACV	0.548425146901759	Expanded NK-treated
LMOD1	0.317462475653509	-0.000750568715473901	0	0.001	1	RCHACV	0.548425146901759	Expanded NK-treated
AC098934.4	0.317462475653509	-0.00144969836514591	0	0.001	1	RCHACV	0.548425146901759	Expanded NK-treated
LINC02767	0.317462475653509	-0.00152770832469865	0	0.001	1	RCHACV	0.548425146901759	Expanded NK-treated
LPGAT1-AS1	0.317462475653509	-0.0006623061518597	0	0.001	1	RCHACV	0.548425146901759	Expanded NK-treated
AL360091.1	0.317462475653509	-0.00139735733596772	0	0.001	1	RCHACV	0.548425146901759	Expanded NK-treated
FAM71A	0.317462475653509	-0.00071807537357046	0	0.001	1	RCHACV	0.548425146901759	Expanded NK-treated
AC096537.1	0.317462475653509	-0.00102883540993684	0	0.001	1	RCHACV	0.548425146901759	Expanded NK-treated
AC118555.1	0.317462475653509	-0.000588612018122735	0	0.001	1	RCHACV	0.548425146901759	Expanded NK-treated
LINC00276	0.317462475653509	-0.000569619921860969	0	0.001	1	RCHACV	0.548425146901759	Expanded NK-treated
TDRD15	0.317462475653509	-0.000680827827394475	0	0.001	1	RCHACV	0.548425146901759	Expanded NK-treated
AGBL5-IT1	0.317462475653509	-0.00106182660851753	0	0.001	1	RCHACV	0.548425146901759	Expanded NK-treated
AC007391.2	0.317462475653509	-0.000512152637430127	0	0.001	1	RCHACV	0.548425146901759	Expanded NK-treated
AC019171.1	0.317462475653509	-0.000925060063268856	0	0.001	1	RCHACV	0.548425146901759	Expanded NK-treated
EPCAM-DT	0.317462475653509	-0.000754131203982355	0	0.001	1	RCHACV	0.548425146901759	Expanded NK-treated
BMP10	0.317462475653509	-0.000586819462110793	0	0.001	1	RCHACV	0.548425146901759	Expanded NK-treated
AC016700.3	0.317462475653509	-0.000619112680665413	0	0.001	1	RCHACV	0.548425146901759	Expanded NK-treated
EMX1	0.317462475653509	-0.00126856571472485	0	0.001	1	RCHACV	0.548425146901759	Expanded NK-treated
LBX2	0.317462475653509	-0.00066955295864746	0	0.001	1	RCHACV	0.548425146901759	Expanded NK-treated
KCNIP3	0.317462475653509	-0.000522253254724915	0	0.001	1	RCHACV	0.548425146901759	Expanded NK-treated
KIAA1211L	0.317462475653509	-0.000519646204434474	0	0.001	1	RCHACV	0.548425146901759	Expanded NK-treated
AC016738.1	0.317462475653509	-0.000517537821737814	0	0.001	1	RCHACV	0.548425146901759	Expanded NK-treated
LINC01127	0.317462475653509	-0.000789637869264076	0	0.001	1	RCHACV	0.548425146901759	Expanded NK-treated
AC011246.1	0.317462475653509	-0.000848290429040755	0	0.001	1	RCHACV	0.548425146901759	Expanded NK-treated
TUBA3E	0.317462475653509	-0.000884927062809657	0	0.001	1	RCHACV	0.548425146901759	Expanded NK-treated
AC068492.1	0.317462475653509	-0.000746547084053768	0	0.001	1	RCHACV	0.548425146901759	Expanded NK-treated
AC092652.1	0.317462475653509	-0.000877212768896191	0	0.001	1	RCHACV	0.548425146901759	Expanded NK-treated
ZNF385B	0.317462475653509	-0.00108173870008124	0	0.001	1	RCHACV	0.548425146901759	Expanded NK-treated
FSIP2-AS2	0.317462475653509	-0.000542428779287626	0	0.001	1	RCHACV	0.548425146901759	Expanded NK-treated
GULP1	0.317462475653509	-0.00108601940359443	0	0.001	1	RCHACV	0.548425146901759	Expanded NK-treated
AC016746.1	0.317462475653509	-0.000402149658620489	0	0.001	1	RCHACV	0.548425146901759	Expanded NK-treated
AC007163.1	0.317462475653509	-0.000444682530910703	0	0.001	1	RCHACV	0.548425146901759	Expanded NK-treated
AC009226.1	0.317462475653509	-0.000416501486632659	0	0.001	1	RCHACV	0.548425146901759	Expanded NK-treated
CDK5R2	0.317462475653509	-0.000693655789426082	0	0.001	1	RCHACV	0.548425146901759	Expanded NK-treated
FAM124B	0.317462475653509	-0.000309304069973762	0	0.001	1	RCHACV	0.548425146901759	Expanded NK-treated
SPATA3-AS1	0.317462475653509	-0.000725670317450622	0	0.001	1	RCHACV	0.548425146901759	Expanded NK-treated
AC084030.1	0.317462475653509	-0.000553975367121136	0	0.001	1	RCHACV	0.548425146901759	Expanded NK-treated
BOK	0.317462475653509	-0.000788331903118205	0	0.001	1	RCHACV	0.548425146901759	Expanded NK-treated
CNTN4	0.317462475653509	-0.000473413510098589	0	0.001	1	RCHACV	0.548425146901759	Expanded NK-treated
SLC6A1	0.317462475653509	-0.000481160311132799	0	0.001	1	RCHACV	0.548425146901759	Expanded NK-treated
AC091493.1	0.317462475653509	-0.000771541934130925	0	0.001	1	RCHACV	0.548425146901759	Expanded NK-treated
LINC01811	0.317462475653509	-0.000535817762013833	0	0.001	1	RCHACV	0.548425146901759	Expanded NK-treated
ENTPD3	0.317462475653509	-0.000678634099907294	0	0.001	1	RCHACV	0.548425146901759	Expanded NK-treated
CDCP1	0.317462475653509	-0.000595501286035553	0	0.001	1	RCHACV	0.548425146901759	Expanded NK-treated
UCN2	0.317462475653509	-0.000828804915517019	0	0.001	1	RCHACV	0.548425146901759	Expanded NK-treated
SLC38A3	0.317462475653509	-0.000546586415826365	0	0.001	1	RCHACV	0.548425146901759	Expanded NK-treated
AC098969.2	0.317462475653509	-0.000781057171894607	0	0.001	1	RCHACV	0.548425146901759	Expanded NK-treated
LINC00877	0.317462475653509	-0.000537982150061218	0	0.001	1	RCHACV	0.548425146901759	Expanded NK-treated
AC108690.1	0.317462475653509	-0.000562089633767897	0	0.001	1	RCHACV	0.548425146901759	Expanded NK-treated
NR1I2	0.317462475653509	-0.00139886819374931	0	0.001	1	RCHACV	0.548425146901759	Expanded NK-treated
AC092902.2	0.317462475653509	-0.000456794247362095	0	0.001	1	RCHACV	0.548425146901759	Expanded NK-treated
PISRT1	0.317462475653509	-0.000553975367121136	0	0.001	1	RCHACV	0.548425146901759	Expanded NK-treated
AC104472.1	0.317462475653509	-0.000637728168347008	0	0.001	1	RCHACV	0.548425146901759	Expanded NK-treated
AC112491.1	0.317462475653509	-0.00051976549784078	0	0.001	1	RCHACV	0.548425146901759	Expanded NK-treated
CAMK2N2	0.317462475653509	-0.000904638981011866	0	0.001	1	RCHACV	0.548425146901759	Expanded NK-treated
IGF2BP2-AS1	0.317462475653509	-0.000527055405098188	0	0.001	1	RCHACV	0.548425146901759	Expanded NK-treated
ZDHHC19	0.317462475653509	-0.000608300764905938	0	0.001	1	RCHACV	0.548425146901759	Expanded NK-treated
AC007370.1	0.317462475653509	-0.000595501286035553	0	0.001	1	RCHACV	0.548425146901759	Expanded NK-treated
LINC01618	0.317462475653509	-0.000874586672017077	0	0.001	1	RCHACV	0.548425146901759	Expanded NK-treated
PDCL2	0.317462475653509	-0.00112963824252099	0	0.001	1	RCHACV	0.548425146901759	Expanded NK-treated
CDS1	0.317462475653509	-0.000887007176645468	0	0.001	1	RCHACV	0.548425146901759	Expanded NK-treated
C4orf54	0.317462475653509	-0.000968073979852923	0	0.001	1	RCHACV	0.548425146901759	Expanded NK-treated
C4orf45	0.317462475653509	-0.00112612661957134	0	0.001	1	RCHACV	0.548425146901759	Expanded NK-treated
ADAM29	0.317462475653509	-0.0013496690704608	0	0.001	1	RCHACV	0.548425146901759	Expanded NK-treated
LINC02436	0.317462475653509	-0.00118927138114398	0	0.001	1	RCHACV	0.548425146901759	Expanded NK-treated
SLC6A19	0.317462475653509	-0.00073247853614265	0	0.001	1	RCHACV	0.548425146901759	Expanded NK-treated
CDH12	0.317462475653509	-0.00132440522714212	0	0.001	1	RCHACV	0.548425146901759	Expanded NK-treated
C5orf17	0.317462475653509	-0.000565423469945761	0	0.001	1	RCHACV	0.548425146901759	Expanded NK-treated
AC008966.2	0.317462475653509	-0.000605454083540062	0	0.001	1	RCHACV	0.548425146901759	Expanded NK-treated
AC026704.1	0.317462475653509	-0.000931338662339136	0	0.001	1	RCHACV	0.548425146901759	Expanded NK-treated
AC092353.1	0.317462475653509	-0.000683241903152475	0	0.001	1	RCHACV	0.548425146901759	Expanded NK-treated
RASGRF2-AS1	0.317462475653509	-0.000796023190683949	0	0.001	1	RCHACV	0.548425146901759	Expanded NK-treated
CKMT2	0.317462475653509	-0.000696001357402531	0	0.001	1	RCHACV	0.548425146901759	Expanded NK-treated
ACOT12	0.317462475653509	-0.000443484872939193	0	0.001	1	RCHACV	0.548425146901759	Expanded NK-treated
AC108174.1	0.317462475653509	-0.000686712992603861	0	0.001	1	RCHACV	0.548425146901759	Expanded NK-treated
AC027338.1	0.317462475653509	-0.000631370510163299	0	0.001	1	RCHACV	0.548425146901759	Expanded NK-treated
AC113385.1	0.317462475653509	-0.000652476633970691	0	0.001	1	RCHACV	0.548425146901759	Expanded NK-treated
SNCAIP	0.317462475653509	-0.0012363542767125	0	0.001	1	RCHACV	0.548425146901759	Expanded NK-treated
AC116362.1	0.317462475653509	-0.00137195521784321	0	0.001	1	RCHACV	0.548425146901759	Expanded NK-treated
AC006525.1	0.317462475653509	-0.000517537821737814	0	0.001	1	RCHACV	0.548425146901759	Expanded NK-treated
IL13	0.317462475653509	-0.000861360739516071	0	0.001	1	RCHACV	0.548425146901759	Expanded NK-treated
PCDHB2	0.317462475653509	-0.000537982150061218	0	0.001	1	RCHACV	0.548425146901759	Expanded NK-treated
PCDHB11	0.317462475653509	-0.000480624075271642	0	0.001	1	RCHACV	0.548425146901759	Expanded NK-treated
PCDHGB1	0.317462475653509	-0.000722198248935476	0	0.001	1	RCHACV	0.548425146901759	Expanded NK-treated
AC008781.1	0.317462475653509	-0.000519825165085534	0	0.001	1	RCHACV	0.548425146901759	Expanded NK-treated
BTNL8	0.317462475653509	-0.000500159979402226	0	0.001	1	RCHACV	0.548425146901759	Expanded NK-treated
AL357054.3	0.317462475653509	-0.000925060063268856	0	0.001	1	RCHACV	0.548425146901759	Expanded NK-treated
AL512329.2	0.317462475653509	-0.000954504000279819	0	0.001	1	RCHACV	0.548425146901759	Expanded NK-treated
AL391422.4	0.317462475653509	-0.000747224635562981	0	0.001	1	RCHACV	0.548425146901759	Expanded NK-treated
ERVFRD-1	0.317462475653509	-0.000454661531370887	0	0.001	1	RCHACV	0.548425146901759	Expanded NK-treated
GFOD1-AS1	0.317462475653509	-0.000883114949881007	0	0.001	1	RCHACV	0.548425146901759	Expanded NK-treated
TREM2	0.317462475653509	-0.000858014900744869	0	0.001	1	RCHACV	0.548425146901759	Expanded NK-treated
AL445250.1	0.317462475653509	-0.000235042782606021	0	0.001	1	RCHACV	0.548425146901759	Expanded NK-treated
AL713998.4	0.317462475653509	-0.000519646204434474	0	0.001	1	RCHACV	0.548425146901759	Expanded NK-treated
PRDM13	0.317462475653509	-0.00110726407582271	0	0.001	1	RCHACV	0.548425146901759	Expanded NK-treated
AL512283.1	0.317462475653509	-0.000661918898850209	0	0.001	1	RCHACV	0.548425146901759	Expanded NK-treated
AL365259.1	0.317462475653509	-0.00105983843397777	0	0.001	1	RCHACV	0.548425146901759	Expanded NK-treated
AL591468.2	0.317462475653509	-0.00059296692912545	0	0.001	1	RCHACV	0.548425146901759	Expanded NK-treated
AL355337.1	0.317462475653509	-0.00038274080801457	0	0.001	1	RCHACV	0.548425146901759	Expanded NK-treated
LUADT1	0.317462475653509	-0.000603960145928429	0	0.001	1	RCHACV	0.548425146901759	Expanded NK-treated
AL450345.2	0.317462475653509	-0.000537471310670708	0	0.001	1	RCHACV	0.548425146901759	Expanded NK-treated
PDE10A	0.317462475653509	-0.000235042782606021	0	0.001	1	RCHACV	0.548425146901759	Expanded NK-treated
AC092171.4	0.317462475653509	-0.000752064600082937	0	0.001	1	RCHACV	0.548425146901759	Expanded NK-treated
AC079742.1	0.317462475653509	-0.000612372792264883	0	0.001	1	RCHACV	0.548425146901759	Expanded NK-treated
AGMO	0.317462475653509	-0.00146494072930641	0	0.001	1	RCHACV	0.548425146901759	Expanded NK-treated
TWIST1	0.317462475653509	-0.000479301383084582	0	0.001	1	RCHACV	0.548425146901759	Expanded NK-treated
HOTTIP	0.317462475653509	-0.000687286246279021	0	0.001	1	RCHACV	0.548425146901759	Expanded NK-treated
PPP1R17	0.317462475653509	-0.000502825849656786	0	0.001	1	RCHACV	0.548425146901759	Expanded NK-treated
INHBA	0.317462475653509	-0.000507048641950381	0	0.001	1	RCHACV	0.548425146901759	Expanded NK-treated
ABCA13	0.317462475653509	-0.000707197260267883	0	0.001	1	RCHACV	0.548425146901759	Expanded NK-treated
GJC3	0.317462475653509	-0.000781528981958114	0	0.001	1	RCHACV	0.548425146901759	Expanded NK-treated
AZGP1	0.317462475653509	-0.00069164275737028	0	0.001	1	RCHACV	0.548425146901759	Expanded NK-treated
AC105052.5	0.317462475653509	-0.000603960145928429	0	0.001	1	RCHACV	0.548425146901759	Expanded NK-treated
LEP	0.317462475653509	-0.0010076019833161	0	0.001	1	RCHACV	0.548425146901759	Expanded NK-treated
TMEM139	0.317462475653509	-0.000462438825929258	0	0.001	1	RCHACV	0.548425146901759	Expanded NK-treated
AC093458.1	0.317462475653509	-0.000431956796048186	0	0.001	1	RCHACV	0.548425146901759	Expanded NK-treated
AC005586.2	0.317462475653509	-0.000710637762041261	0	0.001	1	RCHACV	0.548425146901759	Expanded NK-treated
AC100797.1	0.317462475653509	-0.000965390944661192	0	0.001	1	RCHACV	0.548425146901759	Expanded NK-treated
AC107918.6	0.317462475653509	-0.000529737520749583	0	0.001	1	RCHACV	0.548425146901759	Expanded NK-treated
AC102945.1	0.317462475653509	-0.000738993367648183	0	0.001	1	RCHACV	0.548425146901759	Expanded NK-treated
AF279873.3	0.317462475653509	-0.000640071905762401	0	0.001	1	RCHACV	0.548425146901759	Expanded NK-treated
SFRP1	0.317462475653509	-0.000457578953092031	0	0.001	1	RCHACV	0.548425146901759	Expanded NK-treated
LINC01299	0.317462475653509	-0.00159581419867646	0	0.001	1	RCHACV	0.548425146901759	Expanded NK-treated
PPP1R42	0.317462475653509	-0.000518041086429513	0	0.001	1	RCHACV	0.548425146901759	Expanded NK-treated
STAU2-AS1	0.317462475653509	-0.000512703521934636	0	0.001	1	RCHACV	0.548425146901759	Expanded NK-treated
AC079209.2	0.317462475653509	-0.000659172774854662	0	0.001	1	RCHACV	0.548425146901759	Expanded NK-treated
AC090578.2	0.317462475653509	-0.000785869250543404	0	0.001	1	RCHACV	0.548425146901759	Expanded NK-treated
AC010834.2	0.317462475653509	-0.000386481136917256	0	0.001	1	RCHACV	0.548425146901759	Expanded NK-treated
ESRP1	0.317462475653509	-0.000457578953092031	0	0.001	1	RCHACV	0.548425146901759	Expanded NK-treated
AC025370.2	0.317462475653509	-0.000772660956250373	0	0.001	1	RCHACV	0.548425146901759	Expanded NK-treated
