gene	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cell_line	p_adj	condition
ZNF266	0.345464536331316	0.00366494577162303	0.12	0.101	1	697	0.65995591144043	Expanded NK-treated
CDK17	0.345466110218434	0.00366781162898702	0.17	0.143	1	697	0.65995591144043	Expanded NK-treated
CARD9	0.345511840832204	0.00352978954104188	0.111	0.093	1	697	0.659986479648506	Expanded NK-treated
USP40	0.345626390574847	-0.00811747894841815	0.093	0.072	1	697	0.660148487547243	Expanded NK-treated
AL133215.3	0.345679124273883	0.000398341531665842	0.002	0.001	1	697	0.660151564573071	Expanded NK-treated
GEN1	0.34568747469198	0.0104929837898681	0.381	0.336	1	697	0.660151564573071	Expanded NK-treated
AC020978.6	0.345762296574638	-0.00101042574369685	0.002	0.003	1	697	0.660237655595817	Expanded NK-treated
MYH3	0.345815764428023	0.00299238701599185	0.034	0.03	1	697	0.66027781310762	Expanded NK-treated
TRGV7	0.345842811297991	0.000542530594399048	0.001	0.001	1	697	0.66027781310762	Expanded NK-treated
SPA17	0.345873270018091	0.00363548266297603	0.175	0.145	1	697	0.660279180875537	Expanded NK-treated
OGA	0.345961733002888	-0.0206000788543844	0.618	0.586	1	697	0.660372129871244	Expanded NK-treated
AC090825.1	0.345981452366326	-0.00351597069010519	0.029	0.03	1	697	0.660372129871244	Expanded NK-treated
MCUB	0.346056497505169	-6.64122988185689e-05	0.224	0.186	1	697	0.660458583615436	Expanded NK-treated
LGALSL-DT	0.346206205015854	-0.000391468306834687	0	0.001	1	697	0.660687505488865	Expanded NK-treated
AC138035.1	0.346292867562083	-0.00103741072038919	0.003	0.003	1	697	0.660753503307832	Expanded NK-treated
PDCD4-AS1	0.346309599147447	-0.00373810616589092	0.031	0.034	1	697	0.660753503307832	Expanded NK-treated
BLACE	0.346331683493482	-0.000841802535627698	0	0.001	1	697	0.660753503307832	Expanded NK-treated
AC092118.2	0.346359843152848	0.00215487712070221	0.02	0.016	1	697	0.660753503307832	Expanded NK-treated
LETMD1	0.346465160089304	0.00586772019946075	0.41	0.37	1	697	0.660845772738577	Expanded NK-treated
ADO	0.346479219270711	0.00653699279635345	0.349	0.318	1	697	0.660845772738577	Expanded NK-treated
RASD2	0.346517027972766	-0.000901340518265445	0.001	0.001	1	697	0.660845772738577	Expanded NK-treated
METTL14	0.346527281101341	-0.0146708739077426	0.361	0.343	1	697	0.660845772738577	Expanded NK-treated
TEX30	0.346670934798211	0.00914240069372851	0.679	0.64	1	697	0.66106294043294	Expanded NK-treated
AC007370.1	0.346788375206366	-0.000480821098694747	0	0.001	1	697	0.661230089288098	Expanded NK-treated
AC079354.3	0.346860537294437	-0.000579676062884438	0.001	0.003	1	697	0.661300115993288	Expanded NK-treated
ZNF160	0.346884677961344	-0.0132025779569535	0.246	0.24	1	697	0.661300115993288	Expanded NK-treated
STYXL1	0.347079416038944	-0.011745176863768	0.232	0.223	1	697	0.661595875130363	Expanded NK-treated
AC080129.2	0.347106429071657	0.00078605998426672	0.003	0.002	1	697	0.661595875130363	Expanded NK-treated
AC145285.6	0.347129223131463	0.00327488264309676	0.091	0.076	1	697	0.661595875130363	Expanded NK-treated
NCBP1	0.347173613486715	-0.0201859730206031	0.555	0.53	1	697	0.66160731718597	Expanded NK-treated
IQCH-AS1	0.34719483086561	0.00400517819362883	0.36	0.313	1	697	0.66160731718597	Expanded NK-treated
GJA3	0.347305930222813	-0.00551595038829069	0.051	0.049	1	697	0.661762222208089	Expanded NK-treated
PHKG2	0.347428226329925	0.00590058103687821	0.333	0.3	1	697	0.661911416496958	Expanded NK-treated
PIPOX	0.347455263718284	-0.00130526366967705	0.005	0.007	1	697	0.661911416496958	Expanded NK-treated
F11R	0.347473677831331	0.00250218356515062	0.018	0.013	1	697	0.661911416496958	Expanded NK-treated
SFTPD-AS1	0.347508035802063	0.000920864133054852	0.004	0.003	1	697	0.661920068194405	Expanded NK-treated
COQ7	0.34762034224627	0.00486369273687483	0.212	0.188	1	697	0.662049507884388	Expanded NK-treated
AMMECR1L	0.347635635739113	0.00439660302811254	0.185	0.157	1	697	0.662049507884388	Expanded NK-treated
AC124312.2	0.347747523385556	-0.000818485178677186	0.002	0.004	1	697	0.66220578308109	Expanded NK-treated
DCHS2	0.347865746912765	-0.00549691071878793	0.057	0.057	1	697	0.662374095674019	Expanded NK-treated
EDNRB-AS1	0.347915406036013	0.000516897014477127	0.003	0.002	1	697	0.66241183653512	Expanded NK-treated
AL590064.1	0.348092078800826	-0.000581394912213067	0.001	0.002	1	697	0.662691377187063	Expanded NK-treated
BBS2	0.348286746802395	-0.00552130916343122	0.075	0.079	1	697	0.662969675564041	Expanded NK-treated
ERI3	0.348297987662316	0.00469423636273414	0.753	0.705	1	697	0.662969675564041	Expanded NK-treated
CACUL1	0.348335827900465	0.00809168319972942	0.554	0.504	1	697	0.662984857629486	Expanded NK-treated
AC005332.7	0.348402818210916	-0.0085723180262967	0.161	0.158	1	697	0.663055513440406	Expanded NK-treated
AC005091.1	0.348452790925694	-0.000762095141703277	0.001	0.002	1	697	0.66309377323422	Expanded NK-treated
E2F6	0.348491649674391	-0.0259879637866286	0.42	0.385	1	697	0.663110878783876	Expanded NK-treated
GDPGP1	0.348546872077051	0.00279917460084502	0.057	0.042	1	697	0.663150496911365	Expanded NK-treated
ITIH3	0.348575081345441	0.000533267255917596	0.002	0.001	1	697	0.663150496911365	Expanded NK-treated
ODC1-DT	0.348622912556582	-0.00613628363942593	0.052	0.046	1	697	0.663150496911365	Expanded NK-treated
AUH	0.348636658025328	0.00544453654991416	0.175	0.156	1	697	0.663150496911365	Expanded NK-treated
AC087392.2	0.348668163006242	-0.000685433371020209	0.002	0.003	1	697	0.663150496911365	Expanded NK-treated
SUN1	0.348708722680567	0.00673102661882652	0.418	0.371	1	697	0.663150496911365	Expanded NK-treated
OGT	0.348727980855953	-0.0187549881198636	0.565	0.547	1	697	0.663150496911365	Expanded NK-treated
ZNF106	0.348751443758567	0.000600896262133221	0.664	0.622	1	697	0.663150496911365	Expanded NK-treated
ZNF562	0.34886947274845	-0.0106470191250867	0.186	0.179	1	697	0.66331811365327	Expanded NK-treated
AC125437.1	0.348978747334777	0.00184478143654267	0.014	0.01	1	697	0.663371902455957	Expanded NK-treated
ANKRD45	0.348993224297591	0.000468601981892706	0.002	0.001	1	697	0.663371902455957	Expanded NK-treated
SPRED1	0.349015055667018	0.0053687006579872	0.293	0.262	1	697	0.663371902455957	Expanded NK-treated
FAM24B	0.34903210480966	0.00444053734312105	0.194	0.162	1	697	0.663371902455957	Expanded NK-treated
LINC01409	0.349054855768744	-0.00786339432750137	0.122	0.122	1	697	0.663371902455957	Expanded NK-treated
LINC02193	0.349078876464948	-0.00238700891913253	0.011	0.012	1	697	0.663371902455957	Expanded NK-treated
LONRF1	0.349106934071754	0.00476482053602834	0.401	0.367	1	697	0.663371902455957	Expanded NK-treated
AC027279.2	0.349146733793562	-0.000641035105723635	0.001	0.002	1	697	0.663390747194204	Expanded NK-treated
AP005901.5	0.349234840533826	0.000739924712729283	0.003	0.002	1	697	0.663501365840902	Expanded NK-treated
LINC02560	0.349325501851307	-0.000698560016531292	0.001	0.002	1	697	0.663531032514433	Expanded NK-treated
BRD7	0.349331070670935	0.00201083730088958	0.926	0.894	1	697	0.663531032514433	Expanded NK-treated
TPCN1	0.349340121983275	-0.0019438812565677	0.005	0.006	1	697	0.663531032514433	Expanded NK-treated
MRPL40	0.349448095667516	0.00348331493882459	0.769	0.716	1	697	0.663554915610974	Expanded NK-treated
RPIA	0.349465183164731	0.00562428955520389	0.774	0.741	1	697	0.663554915610974	Expanded NK-treated
PMS1	0.349470750458037	-0.0211133645303753	0.5	0.476	1	697	0.663554915610974	Expanded NK-treated
ADCY2	0.349472255555113	0.00134292575158204	0.005	0.003	1	697	0.663554915610974	Expanded NK-treated
AL022329.2	0.349511608482988	-0.0004997796547383	0.001	0.002	1	697	0.663572881922718	Expanded NK-treated
AZI2	0.349585527544677	0.00486403848726064	0.441	0.398	1	697	0.663656465836482	Expanded NK-treated
RAPGEF1	0.349625916627944	0.00335423927892214	0.356	0.313	1	697	0.663676387271515	Expanded NK-treated
WIPF2	0.349714936703582	0.00644980394875858	0.317	0.286	1	697	0.663700469217098	Expanded NK-treated
AL078459.1	0.349714959821445	0.0010382106177471	0.007	0.003	1	697	0.663700469217098	Expanded NK-treated
NEO1	0.349728292292866	-0.00201342391911711	0.003	0.004	1	697	0.663700469217098	Expanded NK-treated
KIAA0825	0.349854567157624	-0.0017009917633088	0.008	0.01	1	697	0.66388335677402	Expanded NK-treated
NDUFAF2	0.349900679081892	-0.0218053394712814	0.909	0.892	1	697	0.66391410902718	Expanded NK-treated
NVL	0.349930981663247	0.00427137113766718	0.456	0.411	1	697	0.663914861372882	Expanded NK-treated
AC027020.2	0.350115253297256	0.00255394154165553	0.043	0.032	1	697	0.664207710066578	Expanded NK-treated
AC026124.2	0.350177127331263	-0.00495101390772839	0.05	0.05	1	697	0.664230183751047	Expanded NK-treated
TRIB3	0.350186940118119	-0.00319085646156444	0.008	0.01	1	697	0.664230183751047	Expanded NK-treated
ELFN1	0.350390871758134	-0.00315326751340927	0.034	0.04	1	697	0.664560218114531	Expanded NK-treated
AL049794.1	0.350423483994514	-0.00124262795390364	0.007	0.009	1	697	0.664565295120298	Expanded NK-treated
LMO3	0.350486565207959	-0.00130548813586998	0.001	0.002	1	697	0.664565437254701	Expanded NK-treated
LINC00163	0.350507281831233	0.00103047350184158	0.004	0.002	1	697	0.664565437254701	Expanded NK-treated
CDC23	0.350543231340969	0.00329868067859812	0.498	0.446	1	697	0.664565437254701	Expanded NK-treated
FAM160B1	0.350543300461826	0.00553580152819973	0.145	0.126	1	697	0.664565437254701	Expanded NK-treated
TPM3	0.350574748151346	-0.0249572657134518	0.989	0.988	1	697	0.664568304069667	Expanded NK-treated
FLRT1	0.350638942455009	0.00339011862011961	0.046	0.04	1	697	0.664633241333778	Expanded NK-treated
SLC26A4-AS1	0.350740106370848	0.00212336689562282	0.015	0.011	1	697	0.664768237123951	Expanded NK-treated
SMCHD1	0.35084201482277	-0.0230246448580193	0.783	0.759	1	697	0.664904620886588	Expanded NK-treated
RBBP5	0.350986615912277	0.000422676405635147	0.452	0.394	1	697	0.664959332755381	Expanded NK-treated
NBR2	0.351026581871605	0.00390343167162419	0.063	0.056	1	697	0.664959332755381	Expanded NK-treated
APOBR	0.351043378652118	0.00176779687602587	0.016	0.009	1	697	0.664959332755381	Expanded NK-treated
SLC25A40	0.35105931288895	-0.0128953536221931	0.266	0.251	1	697	0.664959332755381	Expanded NK-treated
LRAT	0.351065851751685	-0.000901784594574944	0.002	0.003	1	697	0.664959332755381	Expanded NK-treated
PRIM2	0.351082739079733	0.00491696047957912	0.434	0.391	1	697	0.664959332755381	Expanded NK-treated
FMO4	0.351096813154917	0.00155369145014127	0.008	0.005	1	697	0.664959332755381	Expanded NK-treated
PHF11	0.351147359228276	-0.00105255117862202	0.757	0.703	1	697	0.664959332755381	Expanded NK-treated
LINC02574	0.351155224446642	-0.000836465934466883	0.002	0.003	1	697	0.664959332755381	Expanded NK-treated
ZFYVE27	0.351217698882874	0.0028061733654388	0.226	0.193	1	697	0.664959332755381	Expanded NK-treated
LRRC14	0.351222223364402	0.00679514420381111	0.395	0.352	1	697	0.664959332755381	Expanded NK-treated
AF131216.1	0.351230321436468	-0.00183677704392576	0.013	0.016	1	697	0.664959332755381	Expanded NK-treated
METAP2	0.35127254454017	0.000331387622867219	0.974	0.955	1	697	0.664963250149187	Expanded NK-treated
RIPK1	0.351292297195931	-0.0118957490080897	0.181	0.166	1	697	0.664963250149187	Expanded NK-treated
CLK1	0.351396768259111	0.00288078163642019	0.425	0.371	1	697	0.66510429323491	Expanded NK-treated
LIMD1-AS1	0.351634230235285	-0.00353240955340058	0.03	0.03	1	697	0.66549700862944	Expanded NK-treated
AC006364.1	0.351822590776425	0.00292646294081268	0.035	0.029	1	697	0.665734300503914	Expanded NK-treated
AC105219.1	0.351864353705635	0.00194526032345878	0.024	0.017	1	697	0.665734300503914	Expanded NK-treated
ELAVL3	0.351865560746174	-0.0012395860329938	0.003	0.004	1	697	0.665734300503914	Expanded NK-treated
AC015726.1	0.351879562257339	0.00166529308530452	0.024	0.014	1	697	0.665734300503914	Expanded NK-treated
AC011468.5	0.351917315157108	-0.00299698829501646	0.019	0.021	1	697	0.665748989900962	Expanded NK-treated
AL137002.1	0.351986400250376	-0.00128034157531061	0.002	0.003	1	697	0.665769294036423	Expanded NK-treated
TYMSOS	0.351988027211959	0.0049128588488857	0.28	0.242	1	697	0.665769294036423	Expanded NK-treated
POMT2	0.352053479198967	0.00430403719339739	0.09	0.079	1	697	0.665836363794263	Expanded NK-treated
LEP	0.352153057347531	-0.000753556107914366	0.002	0.003	1	697	0.665967959205656	Expanded NK-treated
PDZD7	0.352222705173924	0.00429014753988492	0.078	0.068	1	697	0.666032903855014	Expanded NK-treated
NEPRO	0.352247401989267	-0.0178849752419981	0.441	0.42	1	697	0.666032903855014	Expanded NK-treated
FAM186B	0.352297703755668	0.00101694221580626	0.005	0.002	1	697	0.666071284566158	Expanded NK-treated
POP4	0.352334263942152	0.00333120775177187	0.535	0.492	1	697	0.66608368044927	Expanded NK-treated
AC013731.1	0.352428628466198	0.000628548771450338	0.003	0.002	1	697	0.66620534331996	Expanded NK-treated
ORC4	0.352481731879726	-0.0160551004717144	0.459	0.44	1	697	0.666217845306358	Expanded NK-treated
DYNC2LI1	0.352521257138877	0.00458698152447329	0.1	0.086	1	697	0.666217845306358	Expanded NK-treated
NAPA-AS1	0.352525271568188	0.00295746427845339	0.042	0.036	1	697	0.666217845306358	Expanded NK-treated
FBXW7	0.352664727020986	-0.033230142063581	0.9	0.886	1	697	0.666424662909933	Expanded NK-treated
AL590101.1	0.352753529373055	0.000325151017695038	0.001	0.001	1	697	0.666492381908953	Expanded NK-treated
TRAK2	0.352787627099133	-0.0194997263526085	0.315	0.293	1	697	0.666492381908953	Expanded NK-treated
AP000692.2	0.352791881187894	0.00343552790561111	0.018	0.016	1	697	0.666492381908953	Expanded NK-treated
COMMD1	0.352820651900631	0.00331766088269186	0.623	0.573	1	697	0.666492381908953	Expanded NK-treated
DVL3	0.352878680721837	-0.00317235991423959	0.499	0.429	1	697	0.666533782368011	Expanded NK-treated
B3GNT10	0.352902616124036	-0.00372528436158265	0.028	0.028	1	697	0.666533782368011	Expanded NK-treated
URAD	0.352984716307383	-0.000361921721265045	0	0.001	1	697	0.666564991673491	Expanded NK-treated
RRBP1	0.352992410303405	0.00310608394987866	0.733	0.678	1	697	0.666564991673491	Expanded NK-treated
AP002762.2	0.353009216536272	0.00124967894977431	0.006	0.004	1	697	0.666564991673491	Expanded NK-treated
PEX14	0.353130721594585	0.00345181861806736	0.168	0.142	1	697	0.666667466204066	Expanded NK-treated
CACHD1	0.35315833068272	0.0135117035427398	0.275	0.247	1	697	0.666667466204066	Expanded NK-treated
AL136141.1	0.353163533924835	0.000373876801318781	0.001	0.001	1	697	0.666667466204066	Expanded NK-treated
CFAP44	0.353186906591372	-0.00612947369264958	0.081	0.086	1	697	0.666667466204066	Expanded NK-treated
AC138331.1	0.353221099538952	-0.00126778608769088	0.003	0.004	1	697	0.666667466204066	Expanded NK-treated
CYTH1	0.353243666890019	0.00303799332076793	0.153	0.126	1	697	0.666667466204066	Expanded NK-treated
TAPT1	0.353285476874916	0.00575479974359866	0.244	0.215	1	697	0.666689696244742	Expanded NK-treated
SNED1	0.353369840006229	-0.000741022358214467	0.002	0.004	1	697	0.66672674652003	Expanded NK-treated
U62631.1	0.353397004053059	-0.00145851812265508	0.007	0.008	1	697	0.66672674652003	Expanded NK-treated
AP001981.2	0.353421301621473	0.00277253212858262	0.023	0.019	1	697	0.66672674652003	Expanded NK-treated
ANKS4B	0.353425241128276	0.000338095787172846	0.001	0.001	1	697	0.66672674652003	Expanded NK-treated
RNF10	0.353535695504983	0.00598174175633565	0.532	0.493	1	697	0.666878446784826	Expanded NK-treated
TBC1D15	0.353701063259728	-0.0174641995094382	0.424	0.398	1	697	0.667133696207814	Expanded NK-treated
SLC4A1	0.353790030750687	-0.000782017292314971	0.002	0.003	1	697	0.667244812052098	Expanded NK-treated
TET3	0.353878686340571	0.00450040576920338	0.249	0.218	1	697	0.667355320825746	Expanded NK-treated
AC019257.1	0.354091761686533	0.00236753310343963	0.025	0.02	1	697	0.667664283876503	Expanded NK-treated
AC073840.1	0.354102670196484	-0.000879938076247471	0.002	0.003	1	697	0.667664283876503	Expanded NK-treated
CCNO	0.354161116537845	-0.000562393931179721	0	0.001	1	697	0.667717773854791	Expanded NK-treated
AC037459.3	0.354245585046028	-0.000695008236589786	0	0.001	1	697	0.667820311482831	Expanded NK-treated
MRRF	0.354287047500626	0.00489142107813648	0.4	0.362	1	697	0.667841763990311	Expanded NK-treated
ADSS	0.354378414889463	-0.0273045470488517	0.839	0.805	1	697	0.667953395464892	Expanded NK-treated
CUEDC1	0.354421613697358	0.00382248373427443	0.057	0.047	1	697	0.667953395464892	Expanded NK-treated
AC098820.1	0.354436531467407	-0.000735639011866195	0.002	0.005	1	697	0.667953395464892	Expanded NK-treated
IL17RD	0.354558371623905	0.00107188491571481	0.006	0.005	1	697	0.668037300100292	Expanded NK-treated
MTRNR2L3	0.354568165688987	-0.00266137905289444	0.016	0.018	1	697	0.668037300100292	Expanded NK-treated
RASSF5	0.354571329147826	0.00117695954758706	0.386	0.331	1	697	0.668037300100292	Expanded NK-treated
MAFA-AS1	0.35461329299447	0.000799414832212257	0.003	0.002	1	697	0.668059666028279	Expanded NK-treated
VPS26A	0.354800358656508	-0.0205462780316391	0.629	0.607	1	697	0.668246444812928	Expanded NK-treated
FP700111.1	0.354814691967626	-0.000392591300437421	0	0.001	1	697	0.668246444812928	Expanded NK-treated
DZIP3	0.354820510222121	0.004842101572557	0.181	0.153	1	697	0.668246444812928	Expanded NK-treated
DNA2	0.354894534502732	0.00636063675193516	0.49	0.446	1	697	0.668246444812928	Expanded NK-treated
AP001059.2	0.354977451701797	-0.00392868788463389	0.041	0.042	1	697	0.668246444812928	Expanded NK-treated
PHF21B	0.355028925401175	0.00351409682484953	0.052	0.046	1	697	0.668246444812928	Expanded NK-treated
SMG8	0.355034467852319	0.00478206834768949	0.206	0.177	1	697	0.668246444812928	Expanded NK-treated
ADGRG1	0.355042103141571	0.00133048163332095	0.013	0.007	1	697	0.668246444812928	Expanded NK-treated
FUBP3	0.355073637392928	0.0056173692952981	0.427	0.391	1	697	0.668246444812928	Expanded NK-treated
PDE11A	0.35512291891242	-0.00128581085773587	0.004	0.005	1	697	0.668246444812928	Expanded NK-treated
CCDC88C	0.355196856440868	-0.00933364156201225	0.236	0.239	1	697	0.668246444812928	Expanded NK-treated
SLC16A7	0.355198465010842	-0.0169661294670763	0.334	0.308	1	697	0.668246444812928	Expanded NK-treated
AC245052.4	0.355215643476347	-0.00136018476815279	0.002	0.004	1	697	0.668246444812928	Expanded NK-treated
AL358781.1	0.355216057706081	-0.00368318916355215	0.024	0.027	1	697	0.668246444812928	Expanded NK-treated
POLQ	0.355248655842492	-0.0181183897976731	0.35	0.325	1	697	0.668246444812928	Expanded NK-treated
ZFYVE28	0.35528136963715	0.000806020478940479	0.002	0.001	1	697	0.668246444812928	Expanded NK-treated
AL031123.1	0.355282120505522	0.00236144048523738	0.032	0.025	1	697	0.668246444812928	Expanded NK-treated
ACTA1	0.355282257385778	-0.00074987499691531	0.002	0.003	1	697	0.668246444812928	Expanded NK-treated
BRD9	0.355316691291891	0.00458897511169176	0.653	0.6	1	697	0.668246444812928	Expanded NK-treated
ERLIN1	0.355374190336503	0.00544577218392131	0.356	0.317	1	697	0.668246444812928	Expanded NK-treated
AL031667.3	0.355407748762813	-0.00091416702932233	0.002	0.004	1	697	0.668246444812928	Expanded NK-treated
SMIM26	0.355426331611505	-0.022095971205675	0.902	0.887	1	697	0.668246444812928	Expanded NK-treated
C8orf89	0.355469494999018	-0.000792337712919991	0.002	0.003	1	697	0.668246444812928	Expanded NK-treated
AL021368.3	0.355509439836701	-0.0005795195259569	0	0.002	1	697	0.668246444812928	Expanded NK-treated
AL133243.3	0.35551372074532	-0.00719705417167671	0.143	0.145	1	697	0.668246444812928	Expanded NK-treated
AC026202.3	0.355538922221327	-0.0032430456416388	0.021	0.021	1	697	0.668246444812928	Expanded NK-treated
PABPC3	0.355541862617236	0.00222787187984996	0.02	0.015	1	697	0.668246444812928	Expanded NK-treated
AC007216.4	0.35555527054641	-0.00114212049192746	0.002	0.004	1	697	0.668246444812928	Expanded NK-treated
AC092745.4	0.355669335942356	-0.000650748373800179	0.002	0.003	1	697	0.668402463040362	Expanded NK-treated
LNPK	0.355734575075067	0.00630126993795047	0.377	0.341	1	697	0.668402463040362	Expanded NK-treated
AC097500.1	0.355753281177552	-0.000970965538646082	0.004	0.005	1	697	0.668402463040362	Expanded NK-treated
TRIM41	0.355758716364186	-0.00095652892912157	0.192	0.163	1	697	0.668402463040362	Expanded NK-treated
ARL13B	0.355877305067272	-0.0101248158421058	0.249	0.246	1	697	0.668568686848898	Expanded NK-treated
AC091646.1	0.355992028373456	-0.000943819129490309	0.001	0.002	1	697	0.668657951287527	Expanded NK-treated
CCER2	0.356009574689574	-0.00209523547627111	0.011	0.013	1	697	0.668657951287527	Expanded NK-treated
IRGM	0.356015179469305	-0.0032501362180429	0.012	0.012	1	697	0.668657951287527	Expanded NK-treated
LRPPRC	0.356079026815959	-0.0284964020646781	0.884	0.866	1	697	0.668721292218449	Expanded NK-treated
C11orf68	0.35612882913776	0.0059988127400233	0.224	0.199	1	697	0.668758247915604	Expanded NK-treated
C17orf53	0.356241213520253	0.00383621199354103	0.096	0.082	1	697	0.668912707447315	Expanded NK-treated
SUCLA2	0.356310265637837	0.00268246836958724	0.629	0.569	1	697	0.668985782912719	Expanded NK-treated
AL583810.1	0.356421331310199	0.000679986729973001	0.003	0.002	1	697	0.669137721360373	Expanded NK-treated
RASGRF1	0.35661085835052	0.000506328517309369	0.002	0.001	1	697	0.669391464983575	Expanded NK-treated
AC011444.2	0.356616795331565	-0.00037714419025799	0	0.001	1	697	0.669391464983575	Expanded NK-treated
CUX1	0.356690957194693	-0.0264111274533774	0.738	0.701	1	697	0.669407798042511	Expanded NK-treated
AL645608.6	0.356707362433012	0.000689090495484837	0.003	0.001	1	697	0.669407798042511	Expanded NK-treated
RAB10	0.356715957245176	-0.0276698703147312	0.866	0.831	1	697	0.669407798042511	Expanded NK-treated
PRR34-AS1	0.356868116534523	-0.0011686344066581	0.395	0.335	1	697	0.669600012803582	Expanded NK-treated
BOLA2B	0.356878709526666	-0.012015280591412	0.28	0.27	1	697	0.669600012803582	Expanded NK-treated
TLCD4	0.356932165380616	-0.000835637714932425	0	0.001	1	697	0.669643714311643	Expanded NK-treated
AP000786.1	0.356976822657911	0.000460451460806659	0.001	0.001	1	697	0.669670902738349	Expanded NK-treated
GRIN2D	0.357303741243108	0.00150681722313112	0.006	0.004	1	697	0.670145560836727	Expanded NK-treated
ZPBP	0.357314903326619	-0.000888882727280223	0	0.001	1	697	0.670145560836727	Expanded NK-treated
NUDT5	0.357377457954092	-0.00489722019798822	0.916	0.869	1	697	0.670145560836727	Expanded NK-treated
GSN-AS1	0.357419462402379	0.000678988950944551	0.003	0.002	1	697	0.670145560836727	Expanded NK-treated
AC156455.1	0.35743172985265	-0.00413361338621555	0.034	0.035	1	697	0.670145560836727	Expanded NK-treated
LDB3	0.357437605241093	0.000792635501096178	0.001	0.001	1	697	0.670145560836727	Expanded NK-treated
LPIN2	0.357441152516562	-0.0205081642702465	0.516	0.491	1	697	0.670145560836727	Expanded NK-treated
OGDHL	0.357482924947882	-0.00788949724954482	0.001	0.001	1	697	0.670167280344789	Expanded NK-treated
AC135178.6	0.35772457741353	-0.00409122733290676	0.034	0.034	1	697	0.670563676313465	Expanded NK-treated
QARS	0.357773644733804	0.00515637178552475	0.723	0.683	1	697	0.670599030149481	Expanded NK-treated
AL162171.3	0.357842661628145	0.00274709253717162	0.032	0.026	1	697	0.670671767677907	Expanded NK-treated
LINS1	0.358036104396685	-0.010982884585454	0.191	0.188	1	697	0.67097767327422	Expanded NK-treated
GOLGA8Q	0.358150471971615	0.000901917481236339	0.002	0.001	1	697	0.671085945297827	Expanded NK-treated
STAT5B	0.358154336931921	-0.0193277237346388	0.342	0.335	1	697	0.671085945297827	Expanded NK-treated
IDE	0.358276694290619	-0.0195817938877606	0.541	0.509	1	697	0.671208108909934	Expanded NK-treated
AP002761.4	0.358280004080303	0.00100247933726248	0.003	0.001	1	697	0.671208108909934	Expanded NK-treated
CDHR4	0.358508669960774	0.000303926616843251	0.001	0.001	1	697	0.671532982288189	Expanded NK-treated
BTBD1	0.358513914688271	0.00252172514294752	0.501	0.442	1	697	0.671532982288189	Expanded NK-treated
AL033519.5	0.358579235580648	0.00043363073684317	0.002	0.001	1	697	0.671598669525891	Expanded NK-treated
SCN11A	0.358710297111958	0.000841334960372435	0.005	0.003	1	697	0.671735423369459	Expanded NK-treated
RCAN3	0.358712767749772	-0.00222618275448371	0.005	0.004	1	697	0.671735423369459	Expanded NK-treated
CAMKK1	0.358755595166369	-0.000909572537522881	0.002	0.003	1	697	0.671758958560509	Expanded NK-treated
GORAB	0.358797397730903	0.0030912115400759	0.202	0.171	1	697	0.671769320291759	Expanded NK-treated
TMEM67	0.358853381347465	-0.00292904638897247	0.031	0.035	1	697	0.671769320291759	Expanded NK-treated
AC006483.2	0.358875681196108	-0.000631256043176995	0.001	0.002	1	697	0.671769320291759	Expanded NK-treated
AC139768.1	0.35888216840812	-0.00285744028975685	0.024	0.026	1	697	0.671769320291759	Expanded NK-treated
BX537318.1	0.359149941084656	0.000908993598908735	0.006	0.003	1	697	0.672157660153487	Expanded NK-treated
SALL4	0.359150187600931	-0.00138891239512693	0.001	0.001	1	697	0.672157660153487	Expanded NK-treated
PCNX1	0.35941460630228	-0.0165119337311422	0.343	0.322	1	697	0.672595823983025	Expanded NK-treated
RHCE	0.359494785641292	-0.00100700026127866	0.003	0.005	1	697	0.672620647266733	Expanded NK-treated
AC132938.6	0.359523829787361	0.00101663942073773	0.007	0.004	1	697	0.672620647266733	Expanded NK-treated
ELP3	0.359533344981715	0.00277668676240281	0.342	0.302	1	697	0.672620647266733	Expanded NK-treated
AC130343.2	0.359575059956292	0.00168655694188139	0.009	0.008	1	697	0.672620647266733	Expanded NK-treated
SLC25A36	0.359579362241513	-0.0249196199546674	0.678	0.649	1	697	0.672620647266733	Expanded NK-treated
AL136146.2	0.35966529005595	-0.00329459155050437	0.016	0.017	1	697	0.672659624733609	Expanded NK-treated
HERPUD2	0.359669127270884	-0.00931488041558882	0.19	0.186	1	697	0.672659624733609	Expanded NK-treated
DXO	0.359691099333904	-0.0108986084635818	0.205	0.198	1	697	0.672659624733609	Expanded NK-treated
YWHAH	0.359738658129466	-0.0326246016431948	0.921	0.9	1	697	0.672691897782526	Expanded NK-treated
AC020558.1	0.359787258527439	0.00143327542973656	0.008	0.005	1	697	0.672726112971375	Expanded NK-treated
METTL2A	0.359887480686573	-0.0158013361386237	0.477	0.46	1	697	0.672856836048671	Expanded NK-treated
IGLJ1	0.359990299101542	-0.000744857996977514	0	0.001	1	697	0.672912561516635	Expanded NK-treated
C2orf15	0.360005092942036	-0.00120229929671024	0.002	0.002	1	697	0.672912561516635	Expanded NK-treated
RELCH	0.3600082204114	0.0038613259864109	0.162	0.133	1	697	0.672912561516635	Expanded NK-treated
SLC12A2	0.360111790761178	-0.0166523760473389	0.483	0.455	1	697	0.673018210818562	Expanded NK-treated
