gene	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cell_line	p_adj	condition
AC127024.2	0.771283123162509	-0.00277446186018399	0.009	0.007	1	KASUMI2	0.890211673811404	Expanded NK-treated
ISCU	0.771317750448714	-0.071879951271371	0.548	0.435	1	KASUMI2	0.890211673811404	Expanded NK-treated
IFI27L1	0.771331465640478	-0.0190095709512908	0.138	0.1	1	KASUMI2	0.890211673811404	Expanded NK-treated
AL356417.1	0.771423128850543	-0.000577567646305879	0.001	0.002	1	KASUMI2	0.890211673811404	Expanded NK-treated
ADARB1	0.771437379270586	-0.00487468126923225	0.099	0.071	1	KASUMI2	0.890211673811404	Expanded NK-treated
MDFI	0.771466335234821	-0.0292799056859556	0.315	0.23	1	KASUMI2	0.890211673811404	Expanded NK-treated
KIF25-AS1	0.771478269050182	-0.000416044105233157	0	0.001	1	KASUMI2	0.890211673811404	Expanded NK-treated
IPO11	0.771535065660436	-0.0142785830664092	0.15	0.104	1	KASUMI2	0.890211673811404	Expanded NK-treated
KBTBD2	0.771546277245722	-0.00692538548120528	0.103	0.072	1	KASUMI2	0.890211673811404	Expanded NK-treated
AL357568.2	0.771567537962479	-0.0134828266099265	0.142	0.1	1	KASUMI2	0.890211673811404	Expanded NK-treated
AC009065.8	0.771688413515449	-0.00180378987703557	0.006	0.005	1	KASUMI2	0.890224689552712	Expanded NK-treated
LINC01431	0.771692204184822	0.000735790633654079	0.015	0.011	1	KASUMI2	0.890224689552712	Expanded NK-treated
JPH3	0.771817683658733	0.00038153449374648	0.001	0.001	1	KASUMI2	0.890224689552712	Expanded NK-treated
MZF1	0.771889588685467	-0.0182722190962435	0.112	0.082	1	KASUMI2	0.890224689552712	Expanded NK-treated
ZXDB	0.771890394124405	-0.00338364390754417	0.013	0.009	1	KASUMI2	0.890224689552712	Expanded NK-treated
TUBD1	0.771911114380624	-0.00492509039340448	0.081	0.055	1	KASUMI2	0.890224689552712	Expanded NK-treated
PRAM1	0.771939860591402	-0.000138670583379189	0.018	0.012	1	KASUMI2	0.890224689552712	Expanded NK-treated
MALINC1	0.771975867883927	-0.00141355790668361	0.005	0.005	1	KASUMI2	0.890224689552712	Expanded NK-treated
ENGASE	0.772002830980516	-0.00584761204200866	0.067	0.044	1	KASUMI2	0.890224689552712	Expanded NK-treated
TUBGCP2	0.772017498945153	-0.0349152569877316	0.393	0.292	1	KASUMI2	0.890224689552712	Expanded NK-treated
TPST2	0.772019583814741	-0.0204662283731281	0.267	0.195	1	KASUMI2	0.890224689552712	Expanded NK-treated
AC097634.3	0.772101234622979	0.00047241168266463	0.001	0.001	1	KASUMI2	0.890272634918971	Expanded NK-treated
ARHGAP35	0.772236447292127	-0.0225155720989529	0.251	0.177	1	KASUMI2	0.890382331698022	Expanded NK-treated
LRP3	0.772417660644607	-0.00389977978242187	0.013	0.009	1	KASUMI2	0.890545052752529	Expanded NK-treated
RAB30-DT	0.772497930786251	-0.0328942127585464	0.465	0.361	1	KASUMI2	0.890588943400852	Expanded NK-treated
POLR2J3	0.77253590121174	-0.0499976883567281	0.909	0.852	1	KASUMI2	0.890588943400852	Expanded NK-treated
ABTB1	0.772583962070246	-0.00563838086728372	0.068	0.046	1	KASUMI2	0.890598136528545	Expanded NK-treated
INAFM2	0.77263519805147	-0.00385229842400518	0.076	0.054	1	KASUMI2	0.890610988643224	Expanded NK-treated
AL135999.1	0.77300685486343	-0.00468067229659946	0.015	0.011	1	KASUMI2	0.890993167029874	Expanded NK-treated
AC040169.3	0.773074857842157	-0.000815941155023461	0.001	0.001	1	KASUMI2	0.891025322508778	Expanded NK-treated
IL18BP	0.773138719626232	-0.000773328949322548	0.022	0.014	1	KASUMI2	0.891052701869378	Expanded NK-treated
LCNL1	0.773318108448339	-0.000634166564912277	0.001	0.001	1	KASUMI2	0.891213217937377	Expanded NK-treated
TARS	0.77341177356232	-0.0613373224647249	0.757	0.638	1	KASUMI2	0.891262930296771	Expanded NK-treated
TXNDC11	0.773444936529304	-0.0169083723066853	0.118	0.09	1	KASUMI2	0.891262930296771	Expanded NK-treated
SMIM41	0.773481593331774	-0.000717652780700705	0.001	0.001	1	KASUMI2	0.891262930296771	Expanded NK-treated
Z82206.1	0.773573270332883	0.000299845729734801	0.002	0.001	1	KASUMI2	0.891300956246827	Expanded NK-treated
AC025754.2	0.773601224303428	-1.30348731670359e-05	0.005	0.002	1	KASUMI2	0.891300956246827	Expanded NK-treated
CAND2	0.773634948024657	0.000665443130054682	0.01	0.007	1	KASUMI2	0.891300956246827	Expanded NK-treated
NEK2	0.773693678270086	-0.0227226124145925	0.189	0.15	1	KASUMI2	0.891322398243531	Expanded NK-treated
LCN6	0.773782290729462	-0.0390400386435995	0.537	0.472	1	KASUMI2	0.891338552476866	Expanded NK-treated
IGLV1-40	0.773787939938845	-0.0164957923355015	0.117	0.091	1	KASUMI2	0.891338552476866	Expanded NK-treated
AC007655.2	0.773994144871366	-0.00061977682150086	0.002	0.002	1	KASUMI2	0.891489648236858	Expanded NK-treated
MTMR8	0.774044881945379	0.000354795084776999	0.005	0.003	1	KASUMI2	0.891489648236858	Expanded NK-treated
AC024075.2	0.774079095738358	-0.00689325768971176	0.03	0.022	1	KASUMI2	0.891489648236858	Expanded NK-treated
SRP54	0.774146827110132	-0.0449805496134676	0.539	0.418	1	KASUMI2	0.891489648236858	Expanded NK-treated
CCDC15	0.774165700369212	-0.00669544446938649	0.025	0.018	1	KASUMI2	0.891489648236858	Expanded NK-treated
AC079779.2	0.774182299362328	-0.000907415756404008	0.003	0.003	1	KASUMI2	0.891489648236858	Expanded NK-treated
PRH2	0.774242991577476	-0.00104204979801794	0.001	0.001	1	KASUMI2	0.891489648236858	Expanded NK-treated
ADAMTS10	0.774279523422252	-0.0036461646586784	0.017	0.013	1	KASUMI2	0.891489648236858	Expanded NK-treated
ADAMTS13	0.774280247215125	-0.00139297112995542	0.002	0.002	1	KASUMI2	0.891489648236858	Expanded NK-treated
AC022144.1	0.774356390847188	-0.000913745000371421	0.002	0.002	1	KASUMI2	0.891531115481783	Expanded NK-treated
CALCRL	0.774429788198863	-0.00103922259177305	0.003	0.003	1	KASUMI2	0.891569416748583	Expanded NK-treated
TRGC2	0.774576549500692	-0.00610308518632734	0.03	0.023	1	KASUMI2	0.891660105335033	Expanded NK-treated
AP002387.2	0.774588829858493	-0.00749746755701142	0.113	0.081	1	KASUMI2	0.891660105335033	Expanded NK-treated
AL133230.1	0.774660945782952	-0.000135893273693986	0.003	0.001	1	KASUMI2	0.891665230677514	Expanded NK-treated
LINC01485	0.774723568100256	-0.000528546302299027	0.001	0.001	1	KASUMI2	0.891665230677514	Expanded NK-treated
AL020996.1	0.774739074831228	0.000379611058316848	0.004	0.003	1	KASUMI2	0.891665230677514	Expanded NK-treated
C12orf50	0.77475381973258	0.000538758871424304	0.001	0.001	1	KASUMI2	0.891665230677514	Expanded NK-treated
AC106793.1	0.774874537029404	-0.000195432919552923	0	0.001	1	KASUMI2	0.891710195147045	Expanded NK-treated
AC135048.3	0.774913316912763	0.000331946032839162	0.009	0.006	1	KASUMI2	0.891710195147045	Expanded NK-treated
ASMTL-AS1	0.774919674200251	-0.00039072243546549	0.013	0.007	1	KASUMI2	0.891710195147045	Expanded NK-treated
HGH1	0.774953434212501	-0.0115836812251674	0.161	0.116	1	KASUMI2	0.891710195147045	Expanded NK-treated
SUMF1	0.775134084396745	-0.0112872762327615	0.061	0.047	1	KASUMI2	0.891871870787844	Expanded NK-treated
GBGT1	0.775288188510081	-0.0259909050180466	0.158	0.118	1	KASUMI2	0.891928766472874	Expanded NK-treated
ADAM11	0.775304026657752	0.000739881465697014	0.005	0.004	1	KASUMI2	0.891928766472874	Expanded NK-treated
BPI	0.775311512128005	-0.000595178186077636	0.001	0.001	1	KASUMI2	0.891928766472874	Expanded NK-treated
ATP6V1C2	0.775383669214911	0.000290324301530389	0.023	0.017	1	KASUMI2	0.891928766472874	Expanded NK-treated
LRP6	0.775384264106634	-0.0280664048285956	0.241	0.187	1	KASUMI2	0.891928766472874	Expanded NK-treated
PRRC1	0.775489321490292	-0.0371271442913362	0.263	0.196	1	KASUMI2	0.891986775666622	Expanded NK-treated
AC012414.5	0.775514991167866	0.00100194713348775	0.007	0.005	1	KASUMI2	0.891986775666622	Expanded NK-treated
IGHG3	0.775585245292349	-0.00132946831005053	0.001	0.001	1	KASUMI2	0.891996700481911	Expanded NK-treated
SGO1-AS1	0.775626795430947	0.00024633934851571	0.002	0.001	1	KASUMI2	0.891996700481911	Expanded NK-treated
SRD5A3	0.775646161061268	-0.0181593350105758	0.085	0.06	1	KASUMI2	0.891996700481911	Expanded NK-treated
AL137779.2	0.775719279480941	-0.000514478106957935	0.001	0.002	1	KASUMI2	0.891996700481911	Expanded NK-treated
MSH5	0.775724366476617	-0.0115910451684244	0.147	0.105	1	KASUMI2	0.891996700481911	Expanded NK-treated
AC092944.1	0.775912074670188	-0.0133913919446798	0.085	0.063	1	KASUMI2	0.892166368023371	Expanded NK-treated
AL157893.2	0.775967043268323	-0.00484589714239563	0.057	0.036	1	KASUMI2	0.892178816603186	Expanded NK-treated
AL109615.4	0.776003216097582	-0.000261657997814812	0.024	0.016	1	KASUMI2	0.892178816603186	Expanded NK-treated
LINC00102	0.776099194674662	-0.00127656485088341	0.001	0.001	1	KASUMI2	0.892242991362845	Expanded NK-treated
NRIP1	0.776318180335342	-0.0763826470706077	0.699	0.608	1	KASUMI2	0.892448567345043	Expanded NK-treated
SPDYE3	0.776446081145565	-0.00551483273053082	0.017	0.013	1	KASUMI2	0.892507149772875	Expanded NK-treated
AC078864.1	0.776477407004576	-0.000371133273829783	0	0.001	1	KASUMI2	0.892507149772875	Expanded NK-treated
AC022182.2	0.776489656477468	-0.0110679081232035	0.129	0.085	1	KASUMI2	0.892507149772875	Expanded NK-treated
CDC42-AS1	0.776631785483387	-0.00230903604545376	0.009	0.007	1	KASUMI2	0.892610925689042	Expanded NK-treated
AC138207.7	0.776660296371916	0.000262529939327333	0.003	0.002	1	KASUMI2	0.892610925689042	Expanded NK-treated
AC074044.1	0.776707698663051	0.000615049210502533	0.002	0.001	1	KASUMI2	0.892619229319109	Expanded NK-treated
CRYBA1	0.776761367475094	-0.000200709231535043	0	0.001	1	KASUMI2	0.892620456961833	Expanded NK-treated
AC091814.1	0.776854312943323	0.000638636163664403	0.004	0.003	1	KASUMI2	0.892620456961833	Expanded NK-treated
MAP2K6	0.776868668168379	-0.00294304004105209	0.043	0.027	1	KASUMI2	0.892620456961833	Expanded NK-treated
AL353759.1	0.776869476338569	-0.00182364219612559	0.004	0.004	1	KASUMI2	0.892620456961833	Expanded NK-treated
CFAP70	0.776931658440464	-0.00199183428705789	0.01	0.009	1	KASUMI2	0.892637460858036	Expanded NK-treated
LIF	0.776973817302806	-0.000999473652153911	0.002	0.002	1	KASUMI2	0.892637460858036	Expanded NK-treated
LOXL4	0.777059319347816	0.000696123675995498	0.001	0.001	1	KASUMI2	0.892637460858036	Expanded NK-treated
TBC1D22B	0.777106950112317	-0.00634426843220388	0.05	0.041	1	KASUMI2	0.892637460858036	Expanded NK-treated
SLC25A37	0.777117567061825	-0.0322579218973318	0.401	0.308	1	KASUMI2	0.892637460858036	Expanded NK-treated
LRRC49	0.777125344012069	-0.000554752502022099	0.001	0.001	1	KASUMI2	0.892637460858036	Expanded NK-treated
TRAPPC11	0.777303425529511	-0.0187989309447679	0.115	0.084	1	KASUMI2	0.89279585405517	Expanded NK-treated
FBXO4	0.777401771307313	-0.0114220274307519	0.164	0.119	1	KASUMI2	0.892862652664111	Expanded NK-treated
TMEM200B	0.777513030356003	0.000364616958690072	0.001	0.001	1	KASUMI2	0.892944274769673	Expanded NK-treated
UBE2E2-AS1	0.777630309450492	-0.000655608750500935	0.001	0.001	1	KASUMI2	0.893032801874371	Expanded NK-treated
LINC01011	0.777714449207642	-0.0014107975515873	0.007	0.007	1	KASUMI2	0.893057290213921	Expanded NK-treated
SYVN1	0.777732027324073	-0.033992845981229	0.34	0.247	1	KASUMI2	0.893057290213921	Expanded NK-treated
AC107071.1	0.778040232169274	0.000282119986408989	0.003	0.002	1	KASUMI2	0.893257215520938	Expanded NK-treated
AC097637.3	0.778050175265905	0.000275010520145583	0.002	0.001	1	KASUMI2	0.893257215520938	Expanded NK-treated
SNX19	0.778055278856246	-0.0105688633761749	0.106	0.07	1	KASUMI2	0.893257215520938	Expanded NK-treated
DNAH17-AS1	0.778066959299689	0.00026413429324024	0.009	0.006	1	KASUMI2	0.893257215520938	Expanded NK-treated
SLC25A15	0.778134753158347	-0.018321298277238	0.151	0.117	1	KASUMI2	0.893260952260065	Expanded NK-treated
AARD	0.778150626549098	-0.000284435623289639	0	0.001	1	KASUMI2	0.893260952260065	Expanded NK-treated
BSDC1	0.778229396283529	-0.0319170625327676	0.209	0.155	1	KASUMI2	0.893277247578688	Expanded NK-treated
AP003059.1	0.778245235816406	-0.00238538155025115	0.008	0.007	1	KASUMI2	0.893277247578688	Expanded NK-treated
RBFOX2	0.778398483240747	0.00141334969463055	0.007	0.006	1	KASUMI2	0.893370070168622	Expanded NK-treated
CLCN3	0.778414480857891	-0.0165152036416817	0.198	0.142	1	KASUMI2	0.893370070168622	Expanded NK-treated
ZNF671	0.778446738461285	-0.0127848510986608	0.052	0.036	1	KASUMI2	0.893370070168622	Expanded NK-treated
ULK4	0.778548499287442	-0.00359058090222147	0.054	0.036	1	KASUMI2	0.893440702927124	Expanded NK-treated
LRRC38	0.778638936297577	-0.00140365361501253	0.046	0.033	1	KASUMI2	0.893498334162661	Expanded NK-treated
GNA15	0.778730147867139	-0.0312510363907431	0.219	0.167	1	KASUMI2	0.893556848216311	Expanded NK-treated
ENO3	0.778803887227319	-0.0021241960049202	0.062	0.044	1	KASUMI2	0.893595308708844	Expanded NK-treated
NLRP2	0.778862475353273	0.000267079084276198	0.002	0.001	1	KASUMI2	0.893605305170531	Expanded NK-treated
AC012676.1	0.778893042923317	-0.00215394886423697	0.008	0.007	1	KASUMI2	0.893605305170531	Expanded NK-treated
NSMCE3	0.779025192592401	-0.0390499704433688	0.299	0.221	1	KASUMI2	0.893710766488968	Expanded NK-treated
STAM2	0.779309973986698	-0.0130189199936175	0.13	0.09	1	KASUMI2	0.893991309550393	Expanded NK-treated
AL139260.1	0.779395853958814	-0.00123549317111034	0.003	0.003	1	KASUMI2	0.894034193939157	Expanded NK-treated
RYR3	0.779427839150539	3.63096069229789e-05	0.017	0.011	1	KASUMI2	0.894034193939157	Expanded NK-treated
AC007389.5	0.779513104068468	-0.000420928481586513	0.001	0.002	1	KASUMI2	0.894061120864792	Expanded NK-treated
MLLT10	0.779531798724935	-0.0176182613238302	0.24	0.175	1	KASUMI2	0.894061120864792	Expanded NK-treated
OR2B6	0.779644991678036	-0.00130867365787524	0.004	0.004	1	KASUMI2	0.894099630113684	Expanded NK-treated
RETREG1	0.779681808214614	-0.0297798288005997	0.19	0.144	1	KASUMI2	0.894099630113684	Expanded NK-treated
FOXP2	0.779686106757101	-0.000467186369031495	0.001	0.001	1	KASUMI2	0.894099630113684	Expanded NK-treated
AC007381.2	0.779726739955233	-0.000271165816289019	0	0.001	1	KASUMI2	0.894100076468924	Expanded NK-treated
SLC39A13	0.78004711408353	-0.00180048825836804	0.047	0.034	1	KASUMI2	0.894421280635518	Expanded NK-treated
KSR1	0.780179199581963	0.000513803287872077	0.027	0.02	1	KASUMI2	0.894526566398951	Expanded NK-treated
AC073592.1	0.780247946660895	0.000383219227580925	0.004	0.003	1	KASUMI2	0.894559223395866	Expanded NK-treated
SRCIN1	0.780326931246592	-0.00101194863781481	0.003	0.003	1	KASUMI2	0.894603613783246	Expanded NK-treated
CYFIP1	0.780438188832368	-0.0432673276162533	0.552	0.44	1	KASUMI2	0.894684996970522	Expanded NK-treated
GPRC5B	0.780544469521496	0.000393311548200843	0.004	0.003	1	KASUMI2	0.894700987825139	Expanded NK-treated
BASP1	0.780595124221847	-0.0163489031977729	0.284	0.227	1	KASUMI2	0.894700987825139	Expanded NK-treated
AP003393.1	0.780599021023576	-0.000550450628206404	0.001	0.001	1	KASUMI2	0.894700987825139	Expanded NK-treated
AL354733.1	0.780613221767228	-0.00111865013369908	0.001	0.001	1	KASUMI2	0.894700987825139	Expanded NK-treated
S100A14	0.780725699867427	-0.000413061630032234	0.001	0.001	1	KASUMI2	0.894783743820202	Expanded NK-treated
AD000090.1	0.78079728233547	0.000254368810307287	0.002	0.001	1	KASUMI2	0.89481962352456	Expanded NK-treated
CREB3L3	0.780871898352065	-0.00073365660301249	0.002	0.002	1	KASUMI2	0.894858975895591	Expanded NK-treated
AF230666.1	0.780946352037097	-0.00263223714627278	0.004	0.003	1	KASUMI2	0.894898138188993	Expanded NK-treated
ACOT4	0.781118038243979	0.000342383759316897	0.001	0.001	1	KASUMI2	0.895048710901361	Expanded NK-treated
AC006116.8	0.781173551722266	0.000383205125575798	0.003	0.002	1	KASUMI2	0.895066157741804	Expanded NK-treated
AC021127.1	0.781324926489773	4.52836320895735e-05	0.004	0.002	1	KASUMI2	0.895193434677082	Expanded NK-treated
SIRT5	0.781490467183736	-0.0117421271145175	0.081	0.063	1	KASUMI2	0.895336928084832	Expanded NK-treated
C17orf100	0.781647922879203	-0.00333526031103902	0.018	0.015	1	KASUMI2	0.895471144361741	Expanded NK-treated
AC012645.1	0.781709631563257	0.000562024492765997	0.007	0.005	1	KASUMI2	0.895484737445307	Expanded NK-treated
AC005954.2	0.781740400717996	0.000291907111539993	0.001	0.001	1	KASUMI2	0.895484737445307	Expanded NK-treated
H2AFY2	0.781817232580817	-0.00294805122773407	0.01	0.007	1	KASUMI2	0.895526575389153	Expanded NK-treated
JAZF1-AS1	0.782230988894788	-0.000491591226275337	0.001	0.001	1	KASUMI2	0.895923901935258	Expanded NK-treated
RELL2	0.782345493771246	-0.0104835417351063	0.046	0.031	1	KASUMI2	0.895923901935258	Expanded NK-treated
MTSS2	0.78238689022819	-0.00544245623410586	0.014	0.008	1	KASUMI2	0.895923901935258	Expanded NK-treated
AC099518.4	0.782419304386959	6.43942511728943e-05	0.002	0.001	1	KASUMI2	0.895923901935258	Expanded NK-treated
AC135803.1	0.782425173164325	-0.000551653364128146	0.001	0.001	1	KASUMI2	0.895923901935258	Expanded NK-treated
AC015563.1	0.782434333959805	-0.000701176442116624	0.001	0.001	1	KASUMI2	0.895923901935258	Expanded NK-treated
DHX40	0.782486004415471	-0.0260365282092398	0.369	0.277	1	KASUMI2	0.895923901935258	Expanded NK-treated
WDCP	0.78248671707034	-0.0168313873563023	0.119	0.089	1	KASUMI2	0.895923901935258	Expanded NK-treated
ZNF558	0.782552757489515	-0.00370742705436672	0.018	0.014	1	KASUMI2	0.895953342599565	Expanded NK-treated
BAIAP2L1	0.782610706046241	-0.000253878530578892	0	0.001	1	KASUMI2	0.895973516243911	Expanded NK-treated
AC092868.2	0.782654085625787	0.000213495745593911	0.002	0.001	1	KASUMI2	0.895977009344469	Expanded NK-treated
SPICE1	0.7828251470018	-0.0154306286714899	0.175	0.123	1	KASUMI2	0.896098898038886	Expanded NK-treated
EEF1AKMT2	0.782841225729699	-0.0115264660595238	0.082	0.063	1	KASUMI2	0.896098898038886	Expanded NK-treated
AL359541.1	0.782978008413869	-0.000952052770413952	0.001	0.001	1	KASUMI2	0.896209294844457	Expanded NK-treated
CCL23	0.78303782894074	0.000396230007883658	0.001	0.001	1	KASUMI2	0.896231592683345	Expanded NK-treated
DUS3L	0.78314237404777	-0.0276599113133136	0.3	0.217	1	KASUMI2	0.896253616166474	Expanded NK-treated
RSRP1	0.78315435182635	-0.0604983142669597	0.485	0.377	1	KASUMI2	0.896253616166474	Expanded NK-treated
LRRC37A	0.783229591451066	-0.00105144891094562	0.003	0.003	1	KASUMI2	0.896253616166474	Expanded NK-treated
CERS6-AS1	0.783238710297464	-0.00331959841300951	0.021	0.017	1	KASUMI2	0.896253616166474	Expanded NK-treated
TMED5	0.783258775329174	-0.0358105273967362	0.31	0.234	1	KASUMI2	0.896253616166474	Expanded NK-treated
FBXL22	0.783377681151185	-0.00618882936131355	0.025	0.017	1	KASUMI2	0.896266226195391	Expanded NK-treated
AC145207.4	0.783401505897789	0.00025719993258544	0.003	0.002	1	KASUMI2	0.896266226195391	Expanded NK-treated
RNF130	0.783430673375041	-0.0535065093970437	0.466	0.362	1	KASUMI2	0.896266226195391	Expanded NK-treated
AC008610.1	0.783462961293097	-0.00238205502197486	0.009	0.007	1	KASUMI2	0.896266226195391	Expanded NK-treated
AC092164.1	0.783487635102394	-0.00374592544318347	0.016	0.012	1	KASUMI2	0.896266226195391	Expanded NK-treated
RFX8	0.783541847940357	7.81928203505405e-05	0.009	0.006	1	KASUMI2	0.896266226195391	Expanded NK-treated
KLKB1	0.783552185776346	-0.0006719126124926	0.002	0.002	1	KASUMI2	0.896266226195391	Expanded NK-treated
ZC3H6	0.783752119686325	-0.00357596448075023	0.077	0.055	1	KASUMI2	0.8964486698994	Expanded NK-treated
RABL3	0.783792384786238	-0.0166834866570492	0.198	0.139	1	KASUMI2	0.8964486698994	Expanded NK-treated
ALDH1B1	0.78393627864091	-0.00343696282513534	0.077	0.051	1	KASUMI2	0.896567090629316	Expanded NK-treated
PLA2G4A	0.784080671684957	-0.00133807090103567	0.003	0.003	1	KASUMI2	0.896646956033638	Expanded NK-treated
GIMAP8	0.784130469279654	0.000242325925032687	0.002	0.001	1	KASUMI2	0.896646956033638	Expanded NK-treated
RASGRF2	0.784168094383718	0.000440461988889336	0.003	0.002	1	KASUMI2	0.896646956033638	Expanded NK-treated
AL450270.1	0.784192530792049	-0.00135027592043383	0.003	0.003	1	KASUMI2	0.896646956033638	Expanded NK-treated
AP001269.4	0.784207903978468	-0.000445746666048188	0.001	0.001	1	KASUMI2	0.896646956033638	Expanded NK-treated
AC092120.1	0.784352535189727	0.000342025518337747	0.001	0.001	1	KASUMI2	0.896766173029548	Expanded NK-treated
CBX7	0.784431186748602	-0.00213156839257639	0.038	0.026	1	KASUMI2	0.896809945762039	Expanded NK-treated
EMC8	0.784546466448321	-0.033750204434264	0.446	0.342	1	KASUMI2	0.896895587376883	Expanded NK-treated
CTNS	0.784707274600477	-0.0170691120910554	0.136	0.091	1	KASUMI2	0.897033265747301	Expanded NK-treated
C1orf220	0.784811369819365	-0.00329816405118319	0.014	0.01	1	KASUMI2	0.897100373358564	Expanded NK-treated
C6orf132	0.784846737046874	0.000576717793907089	0.008	0.006	1	KASUMI2	0.897100373358564	Expanded NK-treated
AL590666.3	0.784990002980587	-0.000558238928427607	0.001	0.001	1	KASUMI2	0.897217969761276	Expanded NK-treated
AC007731.5	0.785035037028183	-0.000533352913900175	0.02	0.013	1	KASUMI2	0.897223283998927	Expanded NK-treated
MRE11	0.785101181245931	-0.0307762379310861	0.386	0.299	1	KASUMI2	0.897235754327576	Expanded NK-treated
AL596214.1	0.785128419248691	-0.00223559519391947	0.006	0.005	1	KASUMI2	0.897235754327576	Expanded NK-treated
UVSSA	0.785167103372945	-0.00731019214898136	0.047	0.036	1	KASUMI2	0.897235754327576	Expanded NK-treated
DHRS3	0.785240009617665	-0.00515634503653532	0.024	0.02	1	KASUMI2	0.897272915377034	Expanded NK-treated
AL359198.1	0.785363338162525	-0.000139030916821898	0.014	0.009	1	KASUMI2	0.897325701554317	Expanded NK-treated
IL9R	0.785366983243628	0.00026765066268002	0.007	0.005	1	KASUMI2	0.897325701554317	Expanded NK-treated
GBA	0.785415890316409	-0.0153437041837591	0.128	0.098	1	KASUMI2	0.897335433259265	Expanded NK-treated
PODNL1	0.785485191394582	-0.00305707842480446	0.009	0.007	1	KASUMI2	0.897352892713412	Expanded NK-treated
MAPK8	0.785512572962725	-0.0312671882197689	0.203	0.149	1	KASUMI2	0.897352892713412	Expanded NK-treated
EML5	0.78555234326791	-0.000610590907646965	0.001	0.002	1	KASUMI2	0.897352892713412	Expanded NK-treated
EXOC3-AS1	0.785698581860408	-0.00334520132359837	0.048	0.033	1	KASUMI2	0.89747379913587	Expanded NK-treated
L3HYPDH	0.785867123354699	-0.00075872681341798	0.046	0.033	1	KASUMI2	0.8976201675786	Expanded NK-treated
PATZ1	0.786039934342964	-0.0246794644288553	0.3	0.221	1	KASUMI2	0.897771397352336	Expanded NK-treated
LRRC56	0.786110449994508	-0.000161839621287591	0.009	0.005	1	KASUMI2	0.897805781500437	Expanded NK-treated
NPR2	0.786233889121703	-0.0038585088967439	0.013	0.01	1	KASUMI2	0.897900602170087	Expanded NK-treated
AC025165.4	0.786288011261029	-0.000804272602514434	0.002	0.002	1	KASUMI2	0.897916255265294	Expanded NK-treated
NPTN-IT1	0.786332748592039	-0.00521445460701136	0.021	0.014	1	KASUMI2	0.897921190145422	Expanded NK-treated
SLC39A11	0.786454951149824	-0.00240946954049925	0.057	0.041	1	KASUMI2	0.897996672498909	Expanded NK-treated
PRDM10	0.786479689133716	-0.00193731040046346	0.038	0.026	1	KASUMI2	0.897996672498909	Expanded NK-treated
ZNF717	0.786599911695949	-0.0123730468766557	0.081	0.065	1	KASUMI2	0.898087786533167	Expanded NK-treated
ZNF473	0.786703534636297	-0.0105698198005281	0.063	0.049	1	KASUMI2	0.898159939826034	Expanded NK-treated
AC040977.1	0.786769398554908	-0.00127174593923073	0.029	0.019	1	KASUMI2	0.898188979378983	Expanded NK-treated
SH3RF1	0.786846318498911	-0.0100065797417087	0.122	0.084	1	KASUMI2	0.898230637040916	Expanded NK-treated
NOX3	0.786919408826732	-0.00304217514141027	0.009	0.007	1	KASUMI2	0.898267918918126	Expanded NK-treated
AC119403.1	0.787041204447157	-0.00378226818131696	0.013	0.009	1	KASUMI2	0.898333641027617	Expanded NK-treated
COL23A1	0.787057853112597	-0.000855733985902703	0.002	0.002	1	KASUMI2	0.898333641027617	Expanded NK-treated
REP15	0.787140300297638	-0.000385579632159495	0.029	0.021	1	KASUMI2	0.898352959432397	Expanded NK-treated
LACTB2	0.787200239946647	-0.00367619400331502	0.015	0.011	1	KASUMI2	0.898352959432397	Expanded NK-treated
CSK	0.787220063387723	-0.0328067896206658	0.345	0.262	1	KASUMI2	0.898352959432397	Expanded NK-treated
CNBD2	0.787239417102492	-0.00771893955180589	0.074	0.047	1	KASUMI2	0.898352959432397	Expanded NK-treated
TLE3	0.787276955491235	-8.193359843796e-05	0.01	0.006	1	KASUMI2	0.898352959432397	Expanded NK-treated
HECW1	0.787438551218529	-0.00324421166903938	0.063	0.044	1	KASUMI2	0.898385643536205	Expanded NK-treated
DEFA4	0.787479985528629	-0.000577498239644758	0.014	0.008	1	KASUMI2	0.898385643536205	Expanded NK-treated
ARAF	0.787570443191354	-0.00773702087081932	0.137	0.1	1	KASUMI2	0.898385643536205	Expanded NK-treated
XKR4	0.787583395323359	-0.0524162095160814	0.24	0.184	1	KASUMI2	0.898385643536205	Expanded NK-treated
KPNA2	0.787588253077861	-0.0607346800392632	0.599	0.499	1	KASUMI2	0.898385643536205	Expanded NK-treated
CDK1	0.787601662373202	-0.0278831737393654	0.492	0.427	1	KASUMI2	0.898385643536205	Expanded NK-treated
PCLAF	0.787653525710839	-0.0136191274771469	0.788	0.755	1	KASUMI2	0.898385643536205	Expanded NK-treated
MBIP	0.787785549124411	-0.0145658132901134	0.215	0.154	1	KASUMI2	0.898385643536205	Expanded NK-treated
PCMTD2	0.787800154431416	-0.0211569091956561	0.193	0.138	1	KASUMI2	0.898385643536205	Expanded NK-treated
TMEM64	0.787802830592904	-0.00446005579039473	0.086	0.062	1	KASUMI2	0.898385643536205	Expanded NK-treated
C16orf70	0.787804567733646	-0.0157789940964473	0.111	0.082	1	KASUMI2	0.898385643536205	Expanded NK-treated
