gene	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cell_line	p_adj	condition
AC135457.1	0.156101116717992	-0.00262092852119453	0.005	0.006	1	NALM6	0.37939880048458	Expanded NK-treated
SMARCA1	0.156159552252902	0.00113505312092338	0.003	0	1	NALM6	0.37939880048458	Expanded NK-treated
AC007608.3	0.156194966978052	0.000994267374633442	0.003	0	1	NALM6	0.37939880048458	Expanded NK-treated
ITGA8	0.156251497758579	-0.00155651893286206	0.001	0.002	1	NALM6	0.37939880048458	Expanded NK-treated
FNDC8	0.156409511288317	0.000860156318101604	0.003	0	1	NALM6	0.37939880048458	Expanded NK-treated
AC092687.3	0.156445644086145	-0.00431227129326988	0.01	0.008	1	NALM6	0.37939880048458	Expanded NK-treated
TGFB2	0.156481019521434	0.00118759163889162	0.004	0.001	1	NALM6	0.37939880048458	Expanded NK-treated
LILRB2	0.156498790600591	0.00287961156937735	0.028	0.012	1	NALM6	0.37939880048458	Expanded NK-treated
SLC16A1	0.156577180882678	-0.029413259261504	0.766	0.564	1	NALM6	0.37939880048458	Expanded NK-treated
TRIP4	0.156633731495803	-0.0020191503931212	0.233	0.127	1	NALM6	0.37939880048458	Expanded NK-treated
MCOLN1	0.1567181485712	-0.00334913310705559	0.321	0.194	1	NALM6	0.37939880048458	Expanded NK-treated
PGPEP1	0.156748721758039	-0.00677855758734754	0.021	0.017	1	NALM6	0.37939880048458	Expanded NK-treated
SYTL1	0.156769978905773	-0.000947035531236151	0.248	0.148	1	NALM6	0.37939880048458	Expanded NK-treated
DAB2	0.156788756170795	-0.00228817825307991	0.003	0.004	1	NALM6	0.37939880048458	Expanded NK-treated
PICSAR	0.156938895545013	-0.00212119752189539	0.003	0.004	1	NALM6	0.37939880048458	Expanded NK-treated
LINC02008	0.156968979083989	0.00248125764997339	0.014	0.006	1	NALM6	0.37939880048458	Expanded NK-treated
AL590133.2	0.156994220423507	-0.00173918801153538	0.002	0.003	1	NALM6	0.37939880048458	Expanded NK-treated
GUK1	0.157002538910172	-0.0350003907334069	0.998	0.965	1	NALM6	0.37939880048458	Expanded NK-treated
AC092384.3	0.157002912121366	0.0020323842484629	0.009	0.004	1	NALM6	0.37939880048458	Expanded NK-treated
CETN3	0.157008450721616	-0.0245361005110808	0.617	0.415	1	NALM6	0.37939880048458	Expanded NK-treated
RBM44	0.157037421967381	-0.00272004704172223	0.005	0.006	1	NALM6	0.37939880048458	Expanded NK-treated
LINC01337	0.157059184439642	-0.00486752168937086	0.015	0.012	1	NALM6	0.37939880048458	Expanded NK-treated
AC021236.1	0.15706383481802	0.00121673359635125	0.003	0	1	NALM6	0.37939880048458	Expanded NK-treated
TPCN1	0.157063935205932	0.00337150828593232	0.05	0.024	1	NALM6	0.37939880048458	Expanded NK-treated
AP002761.4	0.157073553318135	-0.00433740270462951	0.002	0.003	1	NALM6	0.37939880048458	Expanded NK-treated
AP001619.1	0.157094734360834	0.00140662367601385	0.005	0.001	1	NALM6	0.37939880048458	Expanded NK-treated
AL355075.1	0.157126858302968	-0.00227122750716991	0.002	0.003	1	NALM6	0.37939880048458	Expanded NK-treated
ERCC2	0.157236038946178	-0.000953718202113402	0.232	0.13	1	NALM6	0.37939880048458	Expanded NK-treated
AC010531.3	0.157345275726135	-0.000772758582893365	0	0.001	1	NALM6	0.37939880048458	Expanded NK-treated
DUOX2	0.157348631408367	-0.000960174864014252	0	0.001	1	NALM6	0.37939880048458	Expanded NK-treated
AC069029.1	0.157350492382871	-0.000735974233213947	0	0.001	1	NALM6	0.37939880048458	Expanded NK-treated
LINC01556	0.157351759533904	-0.000515910073605564	0	0.001	1	NALM6	0.37939880048458	Expanded NK-treated
AL360093.1	0.157355306926754	-0.000712895000445898	0	0.001	1	NALM6	0.37939880048458	Expanded NK-treated
MT1M	0.157356032633759	-0.000900484360853573	0	0.001	1	NALM6	0.37939880048458	Expanded NK-treated
MCM8-AS1	0.157356312514643	0.000597197504551103	0.001	0	1	NALM6	0.37939880048458	Expanded NK-treated
KHDC3L	0.157356386604964	0.000625392118791802	0.001	0	1	NALM6	0.37939880048458	Expanded NK-treated
SERINC4	0.157356792914685	-0.000702964120735375	0	0.001	1	NALM6	0.37939880048458	Expanded NK-treated
LINC00486	0.157357421809478	0.000418847527307848	0.001	0	1	NALM6	0.37939880048458	Expanded NK-treated
AC016816.1	0.157357540517681	0.000656607069862635	0.001	0	1	NALM6	0.37939880048458	Expanded NK-treated
FAM225A	0.157358038505831	0.000340768208786021	0.001	0	1	NALM6	0.37939880048458	Expanded NK-treated
DLGAP1-AS3	0.157358064742852	0.000712881785420872	0.001	0	1	NALM6	0.37939880048458	Expanded NK-treated
AC007728.2	0.157358610766521	0.000631616429356435	0.001	0	1	NALM6	0.37939880048458	Expanded NK-treated
AC018781.1	0.157358857643797	0.000415720190831663	0.001	0	1	NALM6	0.37939880048458	Expanded NK-treated
AC010336.3	0.157360130066914	0.000702820981613363	0.001	0	1	NALM6	0.37939880048458	Expanded NK-treated
XIAP-AS1	0.157360868851867	-0.000720200305040642	0	0.001	1	NALM6	0.37939880048458	Expanded NK-treated
STAC	0.157361802564747	-0.000757766094810228	0	0.001	1	NALM6	0.37939880048458	Expanded NK-treated
AC027117.2	0.157363042158953	0.000736282809811171	0.001	0	1	NALM6	0.37939880048458	Expanded NK-treated
LINC01485	0.157363152912557	0.000499944923837349	0.001	0	1	NALM6	0.37939880048458	Expanded NK-treated
MIR3681HG	0.157363541119916	-0.000969817748646815	0	0.001	1	NALM6	0.37939880048458	Expanded NK-treated
AC099796.2	0.157363824570746	0.000537348830757309	0.001	0	1	NALM6	0.37939880048458	Expanded NK-treated
ZFP2	0.157364331843012	0.00153402015951933	0.003	0	1	NALM6	0.37939880048458	Expanded NK-treated
AC010999.1	0.157365953466776	0.000413975300392026	0.001	0	1	NALM6	0.37939880048458	Expanded NK-treated
LINC02323	0.157366466232807	0.000545862516339977	0.001	0	1	NALM6	0.37939880048458	Expanded NK-treated
AL158175.1	0.157368165275877	0.000460507453700873	0.001	0	1	NALM6	0.37939880048458	Expanded NK-treated
SGMS2	0.157369807060413	0.000613388979310481	0.001	0	1	NALM6	0.37939880048458	Expanded NK-treated
AC092902.4	0.157370489452279	0.000502614529859809	0.001	0	1	NALM6	0.37939880048458	Expanded NK-treated
LBX2	0.157371183030897	0.000534322734716097	0.001	0	1	NALM6	0.37939880048458	Expanded NK-treated
LINC00865	0.157372098078231	0.000749332633784521	0.001	0	1	NALM6	0.37939880048458	Expanded NK-treated
AC007620.3	0.157379487271192	-0.00074527771873505	0	0.001	1	NALM6	0.37939880048458	Expanded NK-treated
AC100849.2	0.157380171198267	-0.000933204632955199	0	0.001	1	NALM6	0.37939880048458	Expanded NK-treated
AC015921.1	0.157380318632455	0.000667202782396337	0.001	0	1	NALM6	0.37939880048458	Expanded NK-treated
LINC01700	0.15738370269245	-0.000665202521099132	0	0.001	1	NALM6	0.37939880048458	Expanded NK-treated
IGHV3-7	0.157384653646468	0.000577979066400721	0.001	0	1	NALM6	0.37939880048458	Expanded NK-treated
AC098484.1	0.157384809403113	0.000734675490053485	0.001	0	1	NALM6	0.37939880048458	Expanded NK-treated
AC009145.2	0.15738939054022	-0.00064490081686647	0	0.001	1	NALM6	0.37939880048458	Expanded NK-treated
TSPAN6	0.157390285373718	-0.000702173408128396	0	0.001	1	NALM6	0.37939880048458	Expanded NK-treated
AL607028.1	0.157392151130077	0.000501566399123987	0.001	0	1	NALM6	0.37939880048458	Expanded NK-treated
LRRC43	0.157393020858393	-0.000866508569907648	0	0.001	1	NALM6	0.37939880048458	Expanded NK-treated
DBH-AS1	0.157396312417914	-0.00423270099036848	0.012	0.012	1	NALM6	0.37939880048458	Expanded NK-treated
THSD7B	0.157396467934531	0.000497613738083015	0.001	0	1	NALM6	0.37939880048458	Expanded NK-treated
BX664615.2	0.157398644498759	0.000506068960470933	0.001	0	1	NALM6	0.37939880048458	Expanded NK-treated
AC117461.1	0.15739980271505	0.000473177927950788	0.001	0	1	NALM6	0.37939880048458	Expanded NK-treated
AC092723.1	0.157407161598087	-0.000910068647328371	0	0.001	1	NALM6	0.37939880048458	Expanded NK-treated
AC005746.1	0.157408140557259	-0.000823098324517705	0	0.001	1	NALM6	0.37939880048458	Expanded NK-treated
AC078802.1	0.157408701452452	0.000582240687119262	0.001	0	1	NALM6	0.37939880048458	Expanded NK-treated
AL590009.1	0.157410000664703	-0.000853035211426299	0	0.001	1	NALM6	0.37939880048458	Expanded NK-treated
AIPL1	0.157412503473348	0.000498731773962921	0.001	0	1	NALM6	0.37939880048458	Expanded NK-treated
AC093525.3	0.157414122003341	0.000474524948882318	0.001	0	1	NALM6	0.37939880048458	Expanded NK-treated
TARID	0.157417707997397	-0.000696435328380383	0	0.001	1	NALM6	0.37939880048458	Expanded NK-treated
Z97056.2	0.157421746321394	0.00050830679987423	0.001	0	1	NALM6	0.37939880048458	Expanded NK-treated
AC008088.1	0.15742300897951	0.000517953688162638	0.001	0	1	NALM6	0.37939880048458	Expanded NK-treated
LINC02846	0.157424875780116	-0.000963884269334395	0	0.001	1	NALM6	0.37939880048458	Expanded NK-treated
PCDHGB3	0.157424898664895	0.000389639913928759	0.001	0	1	NALM6	0.37939880048458	Expanded NK-treated
PKHD1L1	0.157426507857078	0.000521127723134945	0.001	0	1	NALM6	0.37939880048458	Expanded NK-treated
NEIL3	0.157429460782988	-0.00304001549640839	0.268	0.156	1	NALM6	0.37939880048458	Expanded NK-treated
OOSP4A	0.157429736089714	-0.000872990555931369	0	0.001	1	NALM6	0.37939880048458	Expanded NK-treated
AL121782.1	0.157431549027972	0.000425776890595021	0.001	0	1	NALM6	0.37939880048458	Expanded NK-treated
LINC00092	0.15743293329575	0.000580056407743088	0.001	0	1	NALM6	0.37939880048458	Expanded NK-treated
AC025887.2	0.157437165555587	0.000481160583222452	0.001	0	1	NALM6	0.37939880048458	Expanded NK-treated
TLX2	0.157437942995184	-0.00136060422264996	0	0.001	1	NALM6	0.37939880048458	Expanded NK-treated
PTPRO	0.157441073641972	0.000764449248761011	0.001	0	1	NALM6	0.37939880048458	Expanded NK-treated
AC016877.1	0.157441226815047	0.000554159291347337	0.001	0	1	NALM6	0.37939880048458	Expanded NK-treated
LINC02576	0.157446114797755	-0.000609805938943406	0	0.001	1	NALM6	0.37939880048458	Expanded NK-treated
AC096733.2	0.157447530232	-0.000578220487678334	0	0.001	1	NALM6	0.37939880048458	Expanded NK-treated
AC010969.1	0.157458755629371	-0.000685960306412899	0	0.001	1	NALM6	0.37939880048458	Expanded NK-treated
KCNH1	0.157463646708619	0.000565054465709006	0.001	0	1	NALM6	0.37939880048458	Expanded NK-treated
AL008725.1	0.157463980002348	-0.00140085546063472	0.001	0.002	1	NALM6	0.37939880048458	Expanded NK-treated
AC005154.3	0.157466178867378	-0.000760793265797224	0	0.001	1	NALM6	0.37939880048458	Expanded NK-treated
ZNF334	0.157471607364162	-0.000756066300249716	0	0.001	1	NALM6	0.37939880048458	Expanded NK-treated
AC008525.1	0.15747671679693	0.000481681621798752	0.001	0	1	NALM6	0.37939880048458	Expanded NK-treated
ACKR1	0.157477412632076	0.000530427967059636	0.001	0	1	NALM6	0.37939880048458	Expanded NK-treated
FILNC1	0.157480354257357	-0.000881086335694758	0	0.001	1	NALM6	0.37939880048458	Expanded NK-treated
AC067863.1	0.157482498593321	-0.000921754741745745	0	0.001	1	NALM6	0.37939880048458	Expanded NK-treated
AL022097.1	0.157484863749976	0.000607610840730883	0.001	0	1	NALM6	0.37939880048458	Expanded NK-treated
FOXA3	0.15748924874273	0.000544415339563283	0.001	0	1	NALM6	0.37939880048458	Expanded NK-treated
AC068075.2	0.157496206225882	-0.000847432779973315	0	0.001	1	NALM6	0.37939880048458	Expanded NK-treated
NRCAM	0.157499542916451	-0.00234513149419269	0.003	0.004	1	NALM6	0.37939880048458	Expanded NK-treated
AC093928.1	0.157505299361337	-0.000817466909545047	0	0.001	1	NALM6	0.37939880048458	Expanded NK-treated
AC134349.1	0.157509877156667	0.0012051927481139	0.004	0.001	1	NALM6	0.37939880048458	Expanded NK-treated
BHLHE41	0.15752730049332	-0.000942287985402361	0	0.001	1	NALM6	0.37939880048458	Expanded NK-treated
AC136944.1	0.157529060939552	-0.000645041307984595	0	0.001	1	NALM6	0.37939880048458	Expanded NK-treated
MYO1H	0.157529560186704	0.000504236070807331	0.001	0	1	NALM6	0.37939880048458	Expanded NK-treated
ZNF581	0.157531501691148	-0.0165730957401793	0.561	0.372	1	NALM6	0.37939880048458	Expanded NK-treated
AC010624.5	0.157534544407777	0.000649194019574961	0.001	0	1	NALM6	0.37939880048458	Expanded NK-treated
AC084757.4	0.157536634526292	-0.000923753292087491	0	0.001	1	NALM6	0.37939880048458	Expanded NK-treated
AC023830.2	0.157551505364161	-0.000956823648620564	0	0.001	1	NALM6	0.37939880048458	Expanded NK-treated
PLN	0.157556230267808	-0.000613461017060503	0	0.001	1	NALM6	0.37939880048458	Expanded NK-treated
CCSER1	0.157556237199746	-0.000489074369636531	0	0.001	1	NALM6	0.37939880048458	Expanded NK-treated
AC127526.5	0.157557959525814	0.000450815848794155	0.001	0	1	NALM6	0.37939880048458	Expanded NK-treated
CNTNAP3	0.157559673863772	0.000398010754025137	0.001	0	1	NALM6	0.37939880048458	Expanded NK-treated
HDHD2	0.157559775147156	-0.0137646278255587	0.424	0.251	1	NALM6	0.37939880048458	Expanded NK-treated
AC093484.4	0.157570752321264	0.000539891088883084	0.001	0	1	NALM6	0.37939880048458	Expanded NK-treated
CLYBL-AS2	0.15757389333522	-0.000633139942550162	0	0.001	1	NALM6	0.37939880048458	Expanded NK-treated
RTL3	0.157579850961917	-0.000927921960537669	0	0.001	1	NALM6	0.37939880048458	Expanded NK-treated
AC006581.2	0.157585477976764	0.000734097992072211	0.001	0	1	NALM6	0.37939880048458	Expanded NK-treated
AL162231.2	0.157594373804887	-0.000817457097781523	0	0.001	1	NALM6	0.37939880048458	Expanded NK-treated
HKDC1	0.157612346465668	-0.000650285929841817	0	0.001	1	NALM6	0.37939880048458	Expanded NK-treated
ANKRD20A2	0.157619878101705	-0.000544394402116374	0	0.001	1	NALM6	0.37939880048458	Expanded NK-treated
S1PR5	0.157623362126449	-0.000960831211756311	0	0.001	1	NALM6	0.37939880048458	Expanded NK-treated
ASAH2B	0.157624801850231	-0.00111254175670862	0	0.001	1	NALM6	0.37939880048458	Expanded NK-treated
LINC02822	0.157626214815275	0.000535530143495386	0.001	0	1	NALM6	0.37939880048458	Expanded NK-treated
AC074183.1	0.157630377963378	0.000439921570961749	0.001	0	1	NALM6	0.37939880048458	Expanded NK-treated
CLEC12A-AS1	0.157634127525401	0.000485339281636089	0.001	0	1	NALM6	0.37939880048458	Expanded NK-treated
AC012363.1	0.15763514877105	-0.000627650050670951	0	0.001	1	NALM6	0.37939880048458	Expanded NK-treated
ZSCAN26	0.157638767744895	0.0025763073796793	0.103	0.053	1	NALM6	0.37939880048458	Expanded NK-treated
ANGPT1	0.1576445548081	-0.00642763270850884	0.015	0.012	1	NALM6	0.37939880048458	Expanded NK-treated
TWIST1	0.157650394805178	-0.000698383624356003	0	0.001	1	NALM6	0.37939880048458	Expanded NK-treated
ARHGEF38	0.157652961055067	0.000763556055135755	0.001	0	1	NALM6	0.37939880048458	Expanded NK-treated
CLDN19	0.15766275599456	-0.000918736875252441	0	0.001	1	NALM6	0.37939880048458	Expanded NK-treated
AC007036.2	0.15766452141461	-0.000654245549778975	0	0.001	1	NALM6	0.37939880048458	Expanded NK-treated
RITA1	0.15766540256742	-0.00898889685417875	0.413	0.258	1	NALM6	0.37939880048458	Expanded NK-treated
LINC01565	0.157668704454504	-0.000998175208662004	0	0.001	1	NALM6	0.37939880048458	Expanded NK-treated
IRAK2	0.157670012982716	-0.000792297194824553	0	0.001	1	NALM6	0.37939880048458	Expanded NK-treated
AC084030.1	0.157679800609044	0.000646585917907726	0.001	0	1	NALM6	0.37939880048458	Expanded NK-treated
AL158801.3	0.157687888237549	0.000487720010587353	0.001	0	1	NALM6	0.37939880048458	Expanded NK-treated
ZNF474	0.157687956352239	0.000474766771795098	0.001	0	1	NALM6	0.37939880048458	Expanded NK-treated
AC095032.1	0.157688849012757	0.000393303686375259	0.001	0	1	NALM6	0.37939880048458	Expanded NK-treated
RCL1	0.157691351778177	-0.0143396468310171	0.474	0.3	1	NALM6	0.37939880048458	Expanded NK-treated
AC110611.1	0.157707854295169	0.000620555684526128	0.001	0	1	NALM6	0.37939880048458	Expanded NK-treated
CRPPA	0.157714206135671	-0.000777932764324632	0	0.001	1	NALM6	0.37939880048458	Expanded NK-treated
AC092428.1	0.157718495912921	0.00344822293621573	0.045	0.022	1	NALM6	0.37939880048458	Expanded NK-treated
NDST1-AS1	0.157719662198988	0.000493926599355475	0.001	0	1	NALM6	0.37939880048458	Expanded NK-treated
AC060234.3	0.157726699225854	-0.000867858323622501	0	0.001	1	NALM6	0.37939880048458	Expanded NK-treated
ACTN3	0.157728511648722	0.000529363733042404	0.001	0	1	NALM6	0.37939880048458	Expanded NK-treated
UPRT	0.157747381624513	0.00190574411233534	0.154	0.087	1	NALM6	0.37939880048458	Expanded NK-treated
ANKS4B	0.157753462726442	-0.000802270698561466	0	0.001	1	NALM6	0.37939880048458	Expanded NK-treated
MLANA	0.157762686198129	-0.000926817394165974	0	0.001	1	NALM6	0.37939880048458	Expanded NK-treated
LINC01553	0.157762912532331	-0.000676753204508914	0	0.001	1	NALM6	0.37939880048458	Expanded NK-treated
RRM1-AS1	0.157773956085771	0.000444215517299454	0.001	0	1	NALM6	0.37939880048458	Expanded NK-treated
LINC02681	0.157779158424604	-0.000978008709415491	0	0.001	1	NALM6	0.37939880048458	Expanded NK-treated
SCGB3A2	0.15779302340818	0.000762336682894952	0.001	0	1	NALM6	0.37939880048458	Expanded NK-treated
AF121898.1	0.157793541182181	0.000438027594657186	0.001	0	1	NALM6	0.37939880048458	Expanded NK-treated
AC239802.2	0.15779674550928	-0.000818713967321355	0	0.001	1	NALM6	0.37939880048458	Expanded NK-treated
AC007619.1	0.157806092063521	0.000353549666662975	0.001	0	1	NALM6	0.37939880048458	Expanded NK-treated
COL15A1	0.157819067141034	0.000555589406491808	0.001	0	1	NALM6	0.37939880048458	Expanded NK-treated
AC009560.3	0.157824990090228	0.000356916631738564	0.001	0	1	NALM6	0.37939880048458	Expanded NK-treated
AC068768.1	0.157831320019922	-0.000995463799909302	0	0.001	1	NALM6	0.37939880048458	Expanded NK-treated
AL662884.1	0.157839908582907	-0.000763557335206265	0	0.001	1	NALM6	0.37939880048458	Expanded NK-treated
SLC6A16	0.157844575558758	0.000591904909527814	0.001	0	1	NALM6	0.37939880048458	Expanded NK-treated
LINC02142	0.157846978332731	-0.00104328366770174	0	0.001	1	NALM6	0.37939880048458	Expanded NK-treated
CSNK1G2-AS1	0.157851650315637	0.000569265500408789	0.001	0	1	NALM6	0.37939880048458	Expanded NK-treated
AC023886.1	0.157861823667694	-0.00106855296170093	0	0.001	1	NALM6	0.37939880048458	Expanded NK-treated
AP003721.4	0.157871469278623	-0.000662728016515576	0	0.001	1	NALM6	0.37939880048458	Expanded NK-treated
JADRR	0.157877892168908	0.000574602424060504	0.001	0	1	NALM6	0.37939880048458	Expanded NK-treated
AC010735.2	0.157892620253866	0.000464243992613846	0.001	0	1	NALM6	0.37939880048458	Expanded NK-treated
CTRC	0.15790212472016	0.000659930951597123	0.001	0	1	NALM6	0.37939880048458	Expanded NK-treated
ESRP1	0.157926905171518	-0.000753261358622122	0	0.001	1	NALM6	0.37939880048458	Expanded NK-treated
CPN2	0.157929082089231	0.000807442926536603	0.001	0	1	NALM6	0.37939880048458	Expanded NK-treated
AL606807.1	0.157932902747554	0.000577018876197406	0.001	0	1	NALM6	0.37939880048458	Expanded NK-treated
AC009511.2	0.15793467925854	0.000479354880943785	0.001	0	1	NALM6	0.37939880048458	Expanded NK-treated
AC010157.2	0.157936532501132	-0.00103042735317937	0	0.001	1	NALM6	0.37939880048458	Expanded NK-treated
AC094105.2	0.157936678801981	0.000464033535719734	0.001	0	1	NALM6	0.37939880048458	Expanded NK-treated
PIAS2	0.157970294801324	-0.0137686409732795	0.566	0.387	1	NALM6	0.37939880048458	Expanded NK-treated
PLA2G4E-AS1	0.157980712823352	0.000393365954248888	0.001	0	1	NALM6	0.37939880048458	Expanded NK-treated
AC025259.1	0.157983917116132	-0.000762553407892377	0	0.001	1	NALM6	0.37939880048458	Expanded NK-treated
SIGLEC5	0.157993712574526	-0.000743135679785167	0	0.001	1	NALM6	0.37939880048458	Expanded NK-treated
CYS1	0.157997475122609	0.000438430596449296	0.001	0	1	NALM6	0.37939880048458	Expanded NK-treated
AC010201.3	0.158005423657673	0.000473779052517762	0.001	0	1	NALM6	0.37939880048458	Expanded NK-treated
TAS2R3	0.158006854449288	0.000628820091694099	0.001	0	1	NALM6	0.37939880048458	Expanded NK-treated
HDX	0.158020544627678	-0.000724244887311182	0	0.001	1	NALM6	0.37939880048458	Expanded NK-treated
LINC02071	0.158056307355173	0.000409474953051356	0.001	0	1	NALM6	0.37939880048458	Expanded NK-treated
LINC00886	0.15805707361917	0.000623584863432338	0.001	0	1	NALM6	0.37939880048458	Expanded NK-treated
AP003027.1	0.158059681294597	0.00069067384819704	0.001	0	1	NALM6	0.37939880048458	Expanded NK-treated
AC063944.3	0.158065604146943	-0.000962570429599096	0	0.001	1	NALM6	0.37939880048458	Expanded NK-treated
CABP4	0.15806918768673	-0.000738133972799801	0	0.001	1	NALM6	0.37939880048458	Expanded NK-treated
AL136988.2	0.158072064556815	0.000646361526380307	0.001	0	1	NALM6	0.37939880048458	Expanded NK-treated
SULT2A1	0.158074529066496	0.000559262725514541	0.001	0	1	NALM6	0.37939880048458	Expanded NK-treated
FOXP2	0.158088251744956	-0.000666193447356566	0	0.001	1	NALM6	0.37939880048458	Expanded NK-treated
OR2A1-AS1	0.158088560111885	-0.00106743882547788	0	0.001	1	NALM6	0.37939880048458	Expanded NK-treated
AC026992.1	0.158097966043941	-0.000622069382113137	0	0.001	1	NALM6	0.37939880048458	Expanded NK-treated
HOXA11-AS	0.158099769392539	0.000713642033691401	0.001	0	1	NALM6	0.37939880048458	Expanded NK-treated
AC018521.4	0.158100382441549	0.000436948823919842	0.001	0	1	NALM6	0.37939880048458	Expanded NK-treated
TRAPPC1	0.158103900199113	-0.0325461381036114	0.937	0.815	1	NALM6	0.37939880048458	Expanded NK-treated
AC020743.1	0.158106456367444	0.00049985620129548	0.001	0	1	NALM6	0.37939880048458	Expanded NK-treated
ALOX15B	0.15811135810317	0.00048380215174054	0.001	0	1	NALM6	0.37939880048458	Expanded NK-treated
FAM222A-AS1	0.158116183931745	0.000508887883549423	0.001	0	1	NALM6	0.37939880048458	Expanded NK-treated
AC004540.2	0.158117129181394	-0.000871731233536432	0	0.001	1	NALM6	0.37939880048458	Expanded NK-treated
GK3P	0.158121096071393	0.000464037144523186	0.001	0	1	NALM6	0.37939880048458	Expanded NK-treated
AC006511.6	0.158133547627929	-0.00126237192110146	0	0.001	1	NALM6	0.37939880048458	Expanded NK-treated
NEFH	0.158157347876551	-0.00107015867377971	0.001	0.001	1	NALM6	0.37939880048458	Expanded NK-treated
AC036214.1	0.158177573526942	-0.000906835801470827	0	0.001	1	NALM6	0.37939880048458	Expanded NK-treated
C2-AS1	0.158184527931843	-0.000842377302195778	0	0.001	1	NALM6	0.37939880048458	Expanded NK-treated
AL359076.1	0.158196626846402	0.000694135868285044	0.001	0	1	NALM6	0.37939880048458	Expanded NK-treated
RHOXF1-AS1	0.158200475883203	-0.000671803309816122	0	0.001	1	NALM6	0.37939880048458	Expanded NK-treated
CARMIL3	0.158208531002094	0.00217899087737554	0.016	0.006	1	NALM6	0.37939880048458	Expanded NK-treated
AC020558.6	0.158211493334955	-0.000996545932023062	0	0.001	1	NALM6	0.37939880048458	Expanded NK-treated
SRRD	0.158229047570908	-0.0243486751630533	0.814	0.639	1	NALM6	0.37939880048458	Expanded NK-treated
MAP10	0.158237667378521	0.00275316969906268	0.057	0.027	1	NALM6	0.37939880048458	Expanded NK-treated
AC021678.2	0.158237913516716	-0.000923263388267722	0	0.001	1	NALM6	0.37939880048458	Expanded NK-treated
OR2A5	0.158244259663636	0.000816960993573952	0.001	0	1	NALM6	0.37939880048458	Expanded NK-treated
GSG1L	0.158245043947991	-0.000767735886675666	0	0.001	1	NALM6	0.37939880048458	Expanded NK-treated
ZNF454	0.158247654649232	-0.00125321699639875	0.001	0.002	1	NALM6	0.37939880048458	Expanded NK-treated
SFRP4	0.15827273327468	0.000580920152419838	0.001	0	1	NALM6	0.37939880048458	Expanded NK-treated
XKR3	0.158281142202148	-0.000441988100731784	0	0.001	1	NALM6	0.37939880048458	Expanded NK-treated
AC092757.2	0.158296637886954	0.000535532168613184	0.001	0	1	NALM6	0.37939880048458	Expanded NK-treated
AC092801.1	0.158301773927442	-0.000694262411355951	0	0.001	1	NALM6	0.37939880048458	Expanded NK-treated
PEAK3	0.158305981216064	0.000617356929400764	0.001	0	1	NALM6	0.37939880048458	Expanded NK-treated
AC018754.1	0.158312371861362	0.00080316246084807	0.001	0	1	NALM6	0.37939880048458	Expanded NK-treated
CCDC62	0.158319386277239	0.00284734447837795	0.024	0.011	1	NALM6	0.37939880048458	Expanded NK-treated
AC025442.1	0.158345903220211	0.0007891767027895	0.001	0	1	NALM6	0.37939880048458	Expanded NK-treated
AL109933.5	0.158354080529385	0.000818662287858645	0.001	0	1	NALM6	0.37939880048458	Expanded NK-treated
AC093158.1	0.15835573979176	-0.00106599973773794	0	0.001	1	NALM6	0.37939880048458	Expanded NK-treated
MYADML2	0.158390646309353	0.000488216406001902	0.001	0	1	NALM6	0.37939880048458	Expanded NK-treated
AC005253.2	0.158395333154654	0.000372426229523277	0.001	0	1	NALM6	0.37939880048458	Expanded NK-treated
LRATD2	0.158401958808544	-0.00195374462292622	0.003	0.004	1	NALM6	0.37939880048458	Expanded NK-treated
AC027243.2	0.158405296016341	0.000631502109565555	0.001	0	1	NALM6	0.37939880048458	Expanded NK-treated
NODAL	0.15841563087858	-0.000816871653713655	0	0.001	1	NALM6	0.37939880048458	Expanded NK-treated
AC009554.1	0.158429884089074	0.000546701762456563	0.001	0	1	NALM6	0.37939880048458	Expanded NK-treated
AL161668.1	0.158472840776069	0.000544382720123016	0.001	0	1	NALM6	0.37939880048458	Expanded NK-treated
FAM155A	0.158479383156012	0.000773507444242036	0.001	0	1	NALM6	0.37939880048458	Expanded NK-treated
AC009495.2	0.158483626037565	0.000489297804247013	0.001	0	1	NALM6	0.37939880048458	Expanded NK-treated
AC131025.3	0.158491783923348	0.000425334829489183	0.001	0	1	NALM6	0.37939880048458	Expanded NK-treated
AC002115.1	0.158493333842955	0.000430750650197462	0.001	0	1	NALM6	0.37939880048458	Expanded NK-treated
AL022322.1	0.158501692191348	0.000504115531283351	0.001	0	1	NALM6	0.37939880048458	Expanded NK-treated
MAGED2	0.158504778935041	-0.00724283046975982	0.372	0.223	1	NALM6	0.37939880048458	Expanded NK-treated
AL021918.4	0.158522721922248	0.000509846178977829	0.001	0	1	NALM6	0.37939880048458	Expanded NK-treated
CLIC5	0.158527850147793	0.000563313473900838	0.001	0	1	NALM6	0.37939880048458	Expanded NK-treated
KDM4D	0.158529688768782	0.00338115993788198	0.054	0.026	1	NALM6	0.37939880048458	Expanded NK-treated
AC026150.1	0.158554024527805	0.000436307595625443	0.001	0	1	NALM6	0.37939880048458	Expanded NK-treated
ZNF578	0.158584362302131	-0.0045956153700429	0.011	0.011	1	NALM6	0.37939880048458	Expanded NK-treated
JPH4	0.158610396481778	-0.000835941450538305	0	0.001	1	NALM6	0.37939880048458	Expanded NK-treated
